Rank,Player,Value
1.0,Adrien Thomasson  •  Lens,47
2.0,Benjamin André  •  Lille,43
3.0,Ainsley Maitland-Niles  •  Lyon,41
4.0,Andrey Santos  •  Strasbourg,39
,Cristian Cásseres Jr.  •  Toulouse,39
6.0,Vanderson  •  Monaco,38
7.0,Nicolas Pallois  •  Nantes,35
8.0,Gautier Lloris  •  Le Havre,34
9.0,Kenny Lala  •  Brest,33
,Guela Doué  •  Strasbourg,33
