Rank,Player,Value
1.0,Junya Ito  •  Reims,218
2.0,Téji Savanier  •  Montpellier,187
3.0,Moses Simon  •  Nantes,180
4.0,Jonathan Clauss  •  Nice,141
5.0,Gaëtan Perrin  •  Auxerre,136
6.0,Christopher Operi  •  Le Havre,128
7.0,Dilane Bakwa  •  Strasbourg,118
8.0,Caio Henrique Oliveira Silva  •  Monaco,106
,Kenny Lala  •  Brest,106
,Sorba Thomas  •  Nantes,106
