Rank,Player,Value
1.0,Lucas Beraldo  •  Paris S-G,2.79
2.0,João Neves  •  Paris S-G,2.75
3.0,Achraf Hakimi  •  Paris S-G,2.73
4.0,Désiré Doué  •  Paris S-G,2.68
5.0,Bradley Barcola  •  Paris S-G,2.64
6.0,Gianluigi Donnarumma  •  Paris S-G,2.62
,Lee Kang-in  •  Paris S-G,2.62
,Ousmane Dembélé  •  Paris S-G,2.62
,Fabián Ruiz Peña  •  Paris S-G,2.62
10.0,Vitinha  •  Paris S-G,2.6
,Willian Pacho  •  Paris S-G,2.6
