Rank,Player,Value
1.0,Téji Savanier  •  Montpellier,110
2.0,Gaëtan Perrin  •  Auxerre,97
3.0,Junya Ito  •  Reims,84
4.0,Rayan Cherki  •  Lyon,81
5.0,Jonathan Clauss  •  Nice,80
6.0,Lamine Camara  •  Monaco,77
7.0,Lee Kang-in  •  Paris S-G,75
8.0,Moses Simon  •  Nantes,58
9.0,Ludovic Blas  •  Rennes,56
10.0,Sebastian Nanasi  •  Strasbourg,49
