Rank,Player,Value
1.0,Lucas Perri  •  Lyon,2520
,Gerónimo Rulli  •  Marseille,2520
,Yahia Fofana  •  Angers,2520
,Lucas Chevalier  •  Lille,2520
,Jordan Lefort  •  Angers,2520
,Marcin Bułka  •  Nice,2520
,Yehvann Diouf  •  Reims,2520
8.0,Bafodé Diakité  •  Lille,2430
,Marco Bizot  •  Brest,2430
,Gautier Larsonneur  •  Saint-Étienne,2430
