Rank,Player,Value
1.0,Wojciech Szczęsny  •  Barcelona,0.6
2.0,Julen Agirrezabala  •  Athletic Club,0.67
3.0,Unai Simón  •  Athletic Club,0.69
4.0,Jan Oblak  •  Atlético Madrid,0.83
,David Soria  •  Getafe,0.83
6.0,Thibaut Courtois  •  Real Madrid,0.92
7.0,Álex Remiro  •  Real Sociedad,1.07
8.0,Augusto Batalla  •  Rayo Vallecano,1.16
9.0,Rui Silva  •  Betis,1.2
,Dominik Greif  •  Mallorca,1.2
