Rank,Player,Value
1.0,Abdel Abqar  •  Alavés,13
2.0,Yvan Neyou  •  Leganés,11
,Álex Suárez  •  Las Palmas,11
4.0,Lucas Torró  •  Osasuna,10
,Omar El Hilali  •  Espanyol,10
,Nahuel Tenaglia  •  Alavés,10
,Pol Lozano  •  Espanyol,10
8.0,Dario Essugo  •  Las Palmas,9
,Catena  •  Osasuna,9
,Antonio Blanco  •  Alavés,9
,Yangel Herrera  •  Girona,9
,Djené  •  Getafe,9
,Marcos Alonso  •  Celta Vigo,9
