Rank,Player,Value
1.0,Álex Remiro  •  Real Sociedad,12
,Jan Oblak  •  Atlético Madrid,12
3.0,David Soria  •  Getafe,9
4.0,Thibaut Courtois  •  Real Madrid,8
5.0,Marko Dmitrović  •  Leganés,7
6.0,Ørjan Nyland  •  Sevilla,6
,Augusto Batalla  •  Rayo Vallecano,6
,Vicente Guaita  •  Celta Vigo,6
,Paulo Gazzaniga  •  Girona,6
,Giorgi Mamardashvili  •  Valencia,6
