Rank,Player,Value
1.0,Robert Lewandowski  •  Barcelona,22
2.0,Kylian Mbappé  •  Real Madrid,16
3.0,Raphinha  •  Barcelona,12
,Ayoze Pérez  •  Villarreal,12
5.0,Oihan Sancet  •  Athletic Club,11
6.0,Dodi Lukebakio  •  Sevilla,10
,Julián Álvarez  •  Atlético Madrid,10
,Alexander Sørloth  •  Atlético Madrid,10
9.0,Vinicius Júnior  •  Real Madrid,9
,Ferrán Torres  •  Barcelona,9
,Kiké  •  Alavés,9
