Rank,Player,Value
1.0,Lucas Torró  •  Osasuna,63
2.0,Yangel Herrera  •  Girona,54
3.0,Antonio Blanco  •  Alavés,50
4.0,Abdel Abqar  •  Alavés,47
,Chrisantus Uche  •  Getafe,47
6.0,César Tárrega  •  Valencia,46
7.0,Pol Lozano  •  Espanyol,45
8.0,Dani Rodríguez  •  Mallorca,44
9.0,Omar El Hilali  •  Espanyol,43
,Óscar Valentín  •  Rayo Vallecano,43
