Rank,Player,Value
1.0,Omar El Hilali  •  Espanyol,97
2.0,Jon Aramburu  •  Real Sociedad,81
3.0,Nahuel Tenaglia  •  Alavés,77
4.0,Diego Rico  •  Getafe,74
5.0,Carmona  •  Sevilla,68
6.0,Mikel Jauregizar  •  Athletic Club,67
,Iglesias  •  Getafe,67
8.0,Santi Comesaña  •  Villarreal,66
,Samu Costa  •  Mallorca,66
10.0,Martín Zubimendi  •  Real Sociedad,64
