Rank,Player,Value
1.0,César Tárrega  •  Valencia,177
2.0,Marash Kumbulla  •  Espanyol,175
3.0,Catena  •  Osasuna,171
4.0,Omar Alderete  •  Getafe,167
5.0,Antonio Raillo  •  Mallorca,158
6.0,Sergi  •  Leganés,156
7.0,Diego Llorente  •  Betis,154
8.0,Matija Nastasić  •  Leganés,152
9.0,Leandro Cabrera  •  Espanyol,146
10.0,Abdel Abqar  •  Alavés,144
