Rank,Player,Value
1.0,Ante Budimir  •  Osasuna,7
2.0,Kylian Mbappé  •  Real Madrid,6
3.0,Isco  •  Betis,4
,Javi Puado  •  Espanyol,4
,Iago Aspas  •  Celta Vigo,4
6.0,Robert Lewandowski  •  Barcelona,3
,Cristhian Stuani  •  Girona,3
,Dani Raba  •  Leganés,3
,Gerard Moreno  •  Villarreal,3
,Mauro Arambarri  •  Getafe,3
