Rank,Player,Value
1.0,Carlos Vicente  •  Alavés,197
2.0,Alex Baena  •  Villarreal,187
3.0,Sergio Gómez  •  Real Sociedad,177
4.0,Luis Rioja  •  2 squads,175
5.0,Raphinha  •  Barcelona,174
6.0,Luis Milla  •  Getafe,155
7.0,Miguel Gutiérrez  •  Girona,140
8.0,Álex Berenguer  •  Athletic Club,138
9.0,Antoine Griezmann  •  Atlético Madrid,131
10.0,Diego Rico  •  Getafe,129
