Rank,Player,Value
1.0,Carmona  •  Sevilla,60
2.0,Federico Valverde  •  Real Madrid,50
3.0,Johnny Cardoso  •  Betis,43
,Diego Llorente  •  Betis,43
5.0,Omar Mascarell  •  Mallorca,41
6.0,Valentin Rosier  •  Leganés,40
7.0,Abdel Abqar  •  Alavés,39
8.0,Lucas Torró  •  Osasuna,38
,Omar El Hilali  •  Espanyol,38
,Iglesias  •  Getafe,38
