Rank,Player,Value
1.0,Lamine Yamal  •  Barcelona,123
2.0,Dodi Lukebakio  •  Sevilla,78
3.0,Kylian Mbappé  •  Real Madrid,70
4.0,Vinicius Júnior  •  Real Madrid,66
5.0,Nico Williams  •  Athletic Club,62
6.0,Andrei Ratiu  •  Rayo Vallecano,58
7.0,Takefusa Kubo  •  Real Sociedad,52
,Alberto Moleiro  •  Las Palmas,52
9.0,Raúl Moro  •  Valladolid,48
10.0,Raphinha  •  Barcelona,42
,Alejandro Balde  •  Barcelona,42
,Abde Ezzalzouli  •  Betis,42
,Chidera Ejuke  •  Sevilla,42
