Rank,Player,Value
1.0,Sheraldo Becker  •  Real Sociedad,59.1
2.0,Jon Guridi  •  Alavés,58.8
3.0,Sergio Gómez  •  Real Sociedad,56.3
4.0,Williot Swedberg  •  Celta Vigo,56.0
5.0,Borja Iglesias  •  Celta Vigo,53.1
6.0,Anastasios Douvikas  •  Celta Vigo,52.9
7.0,Ferrán Torres  •  Barcelona,52.8
8.0,Kylian Mbappé  •  Real Madrid,51.2
9.0,Pedri  •  Barcelona,50.0
,Ezequiel Ávila  •  Betis,50.0
,Borja Mayoral  •  Getafe,50.0
,Randy Nteka  •  Rayo Vallecano,50.0
