Rank,Player,Value
1.0,Kylian Mbappé  •  Real Madrid,121
2.0,Lamine Yamal  •  Barcelona,101
3.0,Robert Lewandowski  •  Barcelona,98
4.0,Raphinha  •  Barcelona,86
5.0,Dodi Lukebakio  •  Sevilla,71
6.0,Vinicius Júnior  •  Real Madrid,68
7.0,Ante Budimir  •  Osasuna,62
8.0,Iñaki Williams  •  Athletic Club,60
9.0,Alex Baena  •  Villarreal,58
,Alberto Moleiro  •  Las Palmas,58
