Rank,Player,Value
1.0,Diego Rico  •  Getafe,346
2.0,Jesús Areso  •  Osasuna,283
3.0,Carmona  •  Sevilla,267
4.0,Iglesias  •  Getafe,255
5.0,Andrei Ratiu  •  Rayo Vallecano,252
6.0,Jules Koundé  •  Barcelona,249
7.0,Nahuel Tenaglia  •  Alavés,247
8.0,Johan Mojica  •  Mallorca,242
9.0,Omar El Hilali  •  Espanyol,227
10.0,Jon Aramburu  •  Real Sociedad,225
