Rank,Player,Value
1.0,Lamine Yamal  •  Barcelona,40.6
2.0,Jules Koundé  •  Barcelona,35.9
3.0,Raphinha  •  Barcelona,34.2
4.0,Alejandro Balde  •  Barcelona,34.1
5.0,Iñigo Martínez  •  Barcelona,31.9
6.0,Pau Cubarsí  •  Barcelona,31.0
7.0,Robert Lewandowski  •  Barcelona,30.4
8.0,Kylian Mbappé  •  Real Madrid,29.4
9.0,Pedri  •  Barcelona,28.3
10.0,Federico Valverde  •  Real Madrid,27.8
