Rank,Player,Value
1.0,Stanko Jurić  •  Valladolid,76.4
,Aurélien Tchouaméni  •  Real Madrid,76.4
3.0,Lucas Torró  •  Osasuna,74.4
4.0,Albert Sambi Lokonga  •  Sevilla,71.8
5.0,Ladislav Krejčí  •  Girona,71.2
6.0,Raúl Asencio  •  Real Madrid,71.0
7.0,Juma Bah  •  Valladolid,70.5
8.0,Kike Salas  •  Sevilla,70.4
9.0,Matija Nastasić  •  Leganés,70.0
10.0,Domingos Duarte  •  Getafe,69.7
