Rank,Player,Value
1.0,Vinicius Júnior  •  Real Madrid,91
2.0,Kylian Mbappé  •  Real Madrid,79
,Lamine Yamal  •  Barcelona,79
4.0,Dodi Lukebakio  •  Sevilla,59
5.0,Nico Williams  •  Athletic Club,55
6.0,Takefusa Kubo  •  Real Sociedad,46
,Rodrygo  •  Real Madrid,46
,Raúl Moro  •  Valladolid,46
9.0,Abde Ezzalzouli  •  Betis,45
10.0,Iñaki Williams  •  Athletic Club,43
