Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Alessio Iovine,it ITA,"DF,FW",Como,34-038,1991,9,3,377,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,9,6,7,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
Gustav Isaksen,dk DEN,FW,Lazio,23-326,2001,28,22,"1,695",18.8,3,2,5,3,0,0,4,0,3.0,3.0,1.3,4.3,73,28,197,0.16,0.11,0.27,0.16,0.27,0.16,0.07,0.23,0.16,0.23,Matches
Ardian Ismajli,al ALB,DF,Empoli,28-162,1996,23,23,"1,968",21.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,23,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Armando Izzo,it ITA,DF,Monza,33-009,1992,25,24,"2,105",23.4,0,1,1,0,0,0,11,0,0.3,0.3,0.8,1.1,11,66,11,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04,Matches
Fellipe Jack,br BRA,DF,Como,19-058,2006,7,1,171,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Ali Jasim,iq IRQ,"FW,DF",Como,21-050,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gaby Jean,fr FRA,DF,Lecce,25-020,2000,17,14,"1,288",14.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,8,35,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Juan Jesus,br BRA,DF,Napoli,33-274,1991,11,10,889,9.9,0,1,1,0,0,0,2,0,0.2,0.2,0.0,0.2,3,48,2,0.00,0.10,0.10,0.00,0.10,0.02,0.00,0.02,0.02,0.02,Matches
Alejandro Jiménez,es ESP,"DF,FW",Milan,19-307,2005,13,8,766,8.5,0,0,0,0,0,0,3,0,0.5,0.5,0.8,1.4,40,27,56,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.16,0.06,0.16,Matches
Þórir Jóhann Helgason,is ISL,MF,Lecce,24-164,2000,11,7,614,6.8,0,2,2,0,0,0,0,0,0.8,0.8,0.9,1.6,15,24,33,0.00,0.29,0.29,0.00,0.29,0.11,0.12,0.24,0.11,0.24,Matches
Jesse Joronen,fi FIN,GK,Venezia,31-355,1993,8,7,703,7.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luka Jović,rs SRB,FW,Milan,27-078,1997,7,1,127,1.4,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.5,2,5,10,0.00,0.00,0.00,0.00,0.00,0.26,0.12,0.38,0.26,0.38,Matches
Mohamed Kaba,fr FRA,MF,Lecce,23-135,2001,9,0,201,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,11,5,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
Christian Kabasele,be BEL,DF,Udinese,34-015,1991,13,9,916,10.2,1,0,1,1,0,0,0,0,0.8,0.8,0.2,1.0,9,40,7,0.10,0.00,0.10,0.10,0.10,0.08,0.02,0.10,0.08,0.10,Matches
Pierre Kalulu,fr FRA,DF,Juventus,24-279,2000,21,18,"1,674",18.6,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.8,27,73,9,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.04,0.04,0.04,Matches
Hassane Kamara,ci CIV,DF,Udinese,31-006,1994,22,17,"1,390",15.4,1,3,4,1,0,0,7,1,0.8,0.8,1.7,2.5,39,45,70,0.06,0.19,0.26,0.06,0.26,0.05,0.11,0.16,0.05,0.16,Matches
Yann Karamoh,fr FRA,"MF,FW",Torino,26-246,1998,23,10,915,10.2,0,1,1,0,0,0,2,0,1.2,1.2,0.9,2.1,31,24,72,0.00,0.10,0.10,0.00,0.10,0.12,0.09,0.21,0.12,0.21,Matches
Jesper Karlsson,se SWE,FW,Bologna,26-229,1998,7,3,298,3.3,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,6,6,31,0.30,0.00,0.30,0.30,0.30,0.22,0.03,0.25,0.22,0.25,Matches
Jesper Karlsson,se SWE,FW,Lecce,26-229,1998,8,2,221,2.5,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,6,7,16,0.00,0.00,0.00,0.00,0.00,0.18,0.16,0.34,0.18,0.34,Matches
Jesper Karlström,se SWE,MF,Udinese,29-263,1995,27,26,"2,307",25.6,0,2,2,0,0,0,6,0,0.5,0.5,0.8,1.3,12,96,29,0.00,0.08,0.08,0.00,0.08,0.02,0.03,0.05,0.02,0.05,Matches
Lior Kasa,il ISR,"MF,FW",Genoa,19-165,2005,5,1,155,1.7,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,0,6,5,0.00,0.00,0.00,0.00,0.00,0.18,0.04,0.22,0.18,0.22,Matches
Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,27-040,1998,20,8,744,8.3,1,1,2,1,0,0,2,0,0.7,0.7,1.5,2.2,7,28,21,0.12,0.12,0.24,0.12,0.24,0.09,0.18,0.27,0.09,0.27,Matches
Michael Kayode,it ITA,"DF,FW",Fiorentina,20-244,2004,5,1,127,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,8,6,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.21,0.07,0.21,Matches
Moise Kean,it ITA,FW,Fiorentina,25-011,2000,25,24,"2,083",23.1,15,3,18,14,1,2,5,0,13.4,11.8,1.8,13.6,29,22,109,0.65,0.13,0.78,0.60,0.73,0.58,0.08,0.65,0.51,0.59,Matches
Mandela Keita,be BEL,MF,Parma,22-305,2002,20,14,"1,009",11.2,0,1,1,0,0,0,6,1,0.0,0.0,0.9,0.9,8,29,5,0.00,0.09,0.09,0.00,0.09,0.00,0.08,0.08,0.00,0.08,Matches
Lloyd Kelly,eng ENG,DF,Juventus,26-156,1998,4,3,315,3.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,8,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Marc-Oliver Kempf,de GER,DF,Como,30-042,1995,22,21,"1,850",20.6,0,0,0,0,0,0,5,1,0.9,0.9,1.1,2.0,14,65,1,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.10,0.04,0.10,Matches
Kialonda,ao ANG,DF,Lecce,27-165,1997,15,15,"1,350",15.0,0,1,1,0,0,0,3,0,1.0,1.0,0.3,1.3,3,19,2,0.00,0.07,0.07,0.00,0.07,0.06,0.02,0.09,0.06,0.09,Matches
Magnus Kofod Andersen,dk DEN,MF,Venezia,25-305,1999,14,7,695,7.7,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.7,7,24,18,0.13,0.13,0.26,0.13,0.26,0.04,0.06,0.10,0.04,0.10,Matches
Sead Kolašinac,ba BIH,DF,Atalanta,31-264,1993,19,19,"1,589",17.7,0,2,2,0,0,0,5,0,0.8,0.8,1.6,2.4,43,121,39,0.00,0.11,0.11,0.00,0.11,0.04,0.09,0.13,0.04,0.13,Matches
Randal Kolo Muani,fr FRA,FW,Juventus,26-096,1998,7,6,535,5.9,5,1,6,4,1,1,0,0,2.4,1.6,0.6,2.2,9,8,52,0.84,0.17,1.01,0.67,0.84,0.40,0.10,0.50,0.27,0.37,Matches
Ismael Konate,ci CIV,"FW,MF",Empoli,18-347,2006,7,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
Manu Koné,fr FRA,MF,Roma,23-298,2001,24,21,"1,728",19.2,2,1,3,2,0,0,5,0,2.1,2.1,1.1,3.2,45,86,31,0.10,0.05,0.16,0.10,0.16,0.11,0.06,0.17,0.11,0.17,Matches
Teun Koopmeiners,nl NED,"MF,FW",Juventus,27-011,1998,24,20,"1,751",19.5,2,3,5,2,0,0,3,0,3.5,3.5,2.7,6.3,30,81,96,0.10,0.15,0.26,0.10,0.26,0.18,0.14,0.32,0.18,0.32,Matches
Odilon Kossounou,ci CIV,DF,Atalanta,24-066,2001,12,7,720,8.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,11,29,9,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Christian Kouamé,ci CIV,"FW,MF",Fiorentina,27-095,1997,18,5,622,6.9,0,1,1,0,0,0,1,0,1.1,1.1,1.5,2.5,7,16,46,0.00,0.14,0.14,0.00,0.14,0.15,0.21,0.37,0.15,0.37,Matches
Christian Kouamé,ci CIV,"FW,MF",Empoli,27-095,1997,5,2,258,2.9,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,4,7,17,0.00,0.00,0.00,0.00,0.00,0.31,0.18,0.49,0.31,0.49,Matches
Viktor Kovalenko,ua UKR,"MF,DF",Empoli,29-025,1996,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Mateusz Kowalski,pl POL,MF,Parma,19-233,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.69,0.69,0.69,Matches
Thomas Kristensen,dk DEN,DF,Udinese,23-053,2002,16,12,"1,172",13.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,12,48,10,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Nikola Krstović,me MNE,FW,Lecce,24-340,2000,28,28,"2,327",25.9,9,3,12,8,1,2,3,0,9.5,7.9,2.3,10.2,34,49,110,0.35,0.12,0.46,0.31,0.43,0.37,0.09,0.46,0.31,0.40,Matches
Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,24-027,2001,17,15,"1,178",13.1,5,3,8,4,1,1,1,0,4.1,3.4,3.7,7.0,74,57,89,0.38,0.23,0.61,0.31,0.53,0.32,0.28,0.60,0.26,0.54,Matches
Giorgos Kyriakopoulos,gr GRE,DF,Monza,29-034,1996,25,24,"2,120",23.6,2,3,5,2,0,0,4,0,0.6,0.6,2.4,3.0,49,73,105,0.08,0.13,0.21,0.08,0.21,0.02,0.10,0.13,0.02,0.13,Matches
Mathis Lambourde,fr FRA,"FW,MF",Hellas Verona,19-061,2006,6,0,57,0.6,1,0,1,1,0,0,1,0,0.1,0.1,0.1,0.2,1,0,8,1.58,0.00,1.58,1.58,1.58,0.12,0.14,0.25,0.12,0.25,Matches
Gianluca Lapadula,pe PER,"FW,MF",Cagliari,35-032,1990,12,1,310,3.4,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.4,7,7,16,0.00,0.00,0.00,0.00,0.00,0.40,0.02,0.42,0.40,0.42,Matches
Valentino Lazaro,at AUT,"DF,FW",Torino,28-352,1996,27,22,"1,923",21.4,0,6,6,0,0,0,3,0,0.8,0.8,3.1,3.9,32,61,108,0.00,0.28,0.28,0.00,0.28,0.04,0.15,0.18,0.04,0.18,Matches
Darko Lazović,rs SRB,"DF,FW",Hellas Verona,34-177,1990,24,17,"1,393",15.5,1,3,4,0,1,1,0,0,2.0,1.2,3.4,4.6,21,35,85,0.06,0.19,0.26,0.00,0.19,0.13,0.22,0.35,0.08,0.30,Matches
Manuel Lazzari,it ITA,DF,Lazio,31-102,1993,21,13,"1,156",12.8,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,54,59,80,0.00,0.08,0.08,0.00,0.08,0.01,0.08,0.08,0.01,0.08,Matches
Enzo Le Fée,fr FRA,MF,Roma,25-036,2000,6,4,318,3.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,15,28,3,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.10,0.06,0.10,Matches
Nicola Leali,it ITA,GK,Genoa,32-022,1993,21,21,"1,890",21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rafael Leão,pt POR,FW,Milan,25-274,1999,26,20,"1,790",19.9,6,7,13,6,0,0,3,0,6.2,6.2,6.8,13.0,97,74,213,0.30,0.35,0.65,0.30,0.65,0.31,0.34,0.65,0.31,0.65,Matches
Stefan Lekovic,rs SRB,DF,Monza,21-061,2004,5,3,311,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,14,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Nunzio Lella,it ITA,MF,Venezia,24-226,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Giovanni Leoni,it ITA,DF,Parma,18-080,2006,9,7,613,6.8,1,0,1,1,0,0,0,1,0.1,0.1,0.0,0.1,0,14,4,0.15,0.00,0.15,0.15,0.15,0.01,0.00,0.01,0.01,0.01,Matches
Ben Lhassine Kone,ci CIV,MF,Como,24-362,2000,4,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Mattia Liberali,it ITA,MF,Milan,17-339,2007,1,1,61,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,4,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.14,0.10,0.14,Matches
Karol Linetty,pl POL,MF,Torino,30-037,1995,23,15,"1,282",14.2,1,0,1,1,0,0,6,0,0.6,0.6,0.2,0.8,13,42,14,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,Matches
Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,23-311,2001,20,8,780,8.7,1,1,2,1,0,0,1,1,1.4,1.4,0.8,2.3,20,11,47,0.12,0.12,0.23,0.12,0.23,0.16,0.10,0.26,0.16,0.26,Matches
Stanislav Lobotka,sk SVK,MF,Napoli,30-106,1994,24,23,"2,046",22.7,0,1,1,0,0,0,3,0,0.3,0.3,1.1,1.4,26,87,29,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Matches
Manuel Locatelli,it ITA,MF,Juventus,27-062,1998,26,24,"1,956",21.7,0,2,2,0,0,0,5,0,0.7,0.7,1.0,1.7,24,213,23,0.00,0.09,0.09,0.00,0.09,0.03,0.05,0.08,0.03,0.08,Matches
Ruben Loftus-Cheek,eng ENG,MF,Milan,29-047,1996,13,6,682,7.6,0,0,0,0,0,0,1,0,0.5,0.5,1.4,1.8,20,37,29,0.00,0.00,0.00,0.00,0.00,0.06,0.18,0.24,0.06,0.24,Matches
Ademola Lookman,ng NGA,"FW,MF",Atalanta,27-142,1997,22,20,"1,567",17.4,13,5,18,12,1,1,4,0,8.9,8.1,5.0,13.1,94,46,213,0.75,0.29,1.03,0.69,0.98,0.51,0.29,0.80,0.47,0.75,Matches
Sandi Lovrić,si SVN,MF,Udinese,26-348,1998,27,25,"1,836",20.4,2,3,5,2,0,0,4,0,2.3,2.3,3.1,5.4,51,98,60,0.10,0.15,0.25,0.10,0.25,0.11,0.15,0.26,0.11,0.26,Matches
Lorenzo Lucca,it ITA,FW,Udinese,24-182,2000,27,22,"1,889",21.0,10,1,11,9,1,1,8,0,5.9,5.1,1.2,6.3,15,16,76,0.48,0.05,0.52,0.43,0.48,0.28,0.06,0.34,0.24,0.30,Matches
Jhon Lucumí,co COL,DF,Bologna,26-258,1998,23,21,"1,879",20.9,0,1,1,0,0,0,5,1,0.5,0.5,0.3,0.8,27,83,6,0.00,0.05,0.05,0.00,0.05,0.02,0.02,0.04,0.02,0.04,Matches
José Luis Palomino,ar ARG,DF,Cagliari,35-065,1990,9,3,386,4.3,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,0,10,0,0.23,0.00,0.23,0.23,0.23,0.11,0.00,0.11,0.11,0.11,Matches
Douglas Luiz,br BRA,MF,Juventus,26-306,1998,15,3,488,5.4,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,16,33,12,0.00,0.00,0.00,0.00,0.00,0.11,0.15,0.26,0.11,0.26,Matches
Romelu Lukaku,be BEL,FW,Napoli,31-302,1993,26,25,"2,009",22.3,10,8,18,7,3,4,1,0,10.0,6.8,3.1,9.9,23,21,165,0.45,0.36,0.81,0.31,0.67,0.45,0.14,0.58,0.31,0.44,Matches
Sebastiano Luperto,it ITA,DF,Cagliari,28-186,1996,28,28,"2,520",28.0,1,3,4,1,0,0,2,0,2.0,2.0,1.2,3.2,19,75,6,0.04,0.11,0.14,0.04,0.14,0.07,0.04,0.11,0.07,0.11,Matches
Zito Luvumbo,ao ANG,"FW,MF",Cagliari,23-002,2002,18,13,"1,105",12.3,1,1,2,1,0,0,2,0,1.2,1.2,1.6,2.9,49,24,89,0.08,0.08,0.16,0.08,0.16,0.10,0.13,0.23,0.10,0.23,Matches
Charalambos Lykogiannis,gr GRE,DF,Bologna,31-140,1993,14,10,860,9.6,0,4,4,0,0,0,2,0,0.1,0.1,1.5,1.6,9,42,25,0.00,0.42,0.42,0.00,0.42,0.01,0.15,0.16,0.01,0.16,Matches
Mathias Løvik,no NOR,"DF,FW",Parma,21-095,2003,4,0,83,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,1,6,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.19,0.10,0.19,Matches
Giangiacomo Magnani,it ITA,DF,Hellas Verona,29-158,1995,17,11,"1,065",11.8,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.2,4,31,7,0.08,0.00,0.08,0.08,0.08,0.10,0.00,0.10,0.10,0.10,Matches
Mike Maignan,fr FRA,GK,Milan,29-251,1995,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Antoine Makoumbou,cg CGO,MF,Cagliari,26-236,1998,24,21,"1,658",18.4,0,1,1,0,0,0,3,1,0.3,0.3,0.4,0.7,8,74,12,0.00,0.05,0.05,0.00,0.05,0.02,0.02,0.04,0.02,0.04,Matches
Daniel Maldini,it ITA,"MF,FW",Monza,23-151,2001,20,16,"1,306",14.5,3,0,3,3,0,0,5,0,4.8,4.8,0.9,5.7,41,34,66,0.21,0.00,0.21,0.21,0.21,0.33,0.06,0.39,0.33,0.39,Matches
Daniel Maldini,it ITA,"FW,MF",Atalanta,23-151,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
Youssef Maleh,ma MAR,MF,Empoli,26-201,1998,22,17,"1,510",16.8,0,1,1,0,0,0,5,1,0.9,0.9,0.9,1.8,10,72,37,0.00,0.06,0.06,0.00,0.06,0.05,0.05,0.10,0.05,0.10,Matches
Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,31-311,1993,6,2,240,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.7,1,19,6,0.00,0.00,0.00,0.00,0.00,0.06,0.19,0.25,0.06,0.25,Matches
Dennis Man,ro ROU,"FW,MF",Parma,26-197,1998,26,20,"1,751",19.5,4,4,8,4,0,0,0,0,4.1,4.1,3.9,8.0,63,49,122,0.21,0.21,0.41,0.21,0.41,0.21,0.20,0.41,0.21,0.41,Matches
Gianluca Mancini,it ITA,DF,Roma,28-328,1996,27,26,"2,243",24.9,1,0,1,1,0,0,5,0,1.3,1.3,0.8,2.1,41,117,22,0.04,0.00,0.04,0.04,0.04,0.05,0.03,0.09,0.05,0.09,Matches
Christos Mandas,gr GRE,GK,Lazio,23-175,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rolando Mandragora,it ITA,MF,Fiorentina,27-255,1997,19,12,"1,065",11.8,1,2,3,0,1,1,5,0,1.3,0.5,1.6,2.2,7,43,14,0.08,0.17,0.25,0.00,0.17,0.11,0.14,0.25,0.05,0.18,Matches
Alberto Manzoni,it ITA,MF,Atalanta,19-259,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.94,0.94,0.94,Matches
Alessandro Marcandalli,it ITA,DF,Genoa,22-167,2002,2,1,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alessandro Marcandalli,it ITA,DF,Venezia,22-167,2002,3,2,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Filip Marchwiński,pl POL,MF,Lecce,23-060,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Marí,es ESP,DF,Monza,31-192,1993,19,19,"1,628",18.1,0,0,0,0,0,0,4,1,0.2,0.2,0.1,0.3,5,58,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Pablo Marí,es ESP,DF,Fiorentina,31-192,1993,3,2,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luca Marianucci,it ITA,DF,Empoli,20-231,2004,10,4,394,4.4,0,0,0,0,0,0,0,1,0.3,0.3,0.0,0.3,5,10,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Mirko Marić,hr CRO,"FW,MF",Monza,29-299,1995,8,1,106,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,3,8,0.00,0.00,0.00,0.00,0.00,0.15,0.04,0.19,0.15,0.19,Matches
Mirko Marić,hr CRO,FW,Venezia,29-299,1995,5,3,276,3.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,7,20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
Rafa Marín,es ESP,DF,Napoli,22-296,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Răzvan Marin,ro ROU,MF,Cagliari,28-292,1996,25,11,"1,124",12.5,3,2,5,1,2,2,4,0,2.2,0.7,3.0,3.7,19,68,22,0.24,0.16,0.40,0.08,0.24,0.18,0.24,0.42,0.05,0.29,Matches
Guillermo Maripán,cl CHI,DF,Torino,30-309,1994,18,17,"1,440",16.0,1,1,2,1,0,0,0,1,0.7,0.7,0.6,1.4,6,51,5,0.06,0.06,0.12,0.06,0.12,0.05,0.04,0.09,0.05,0.09,Matches
Aarón Martín,es ESP,DF,Genoa,27-323,1997,27,27,"2,356",26.2,0,4,4,0,0,0,4,0,0.7,0.7,4.6,5.3,41,76,90,0.00,0.15,0.15,0.00,0.15,0.03,0.18,0.20,0.03,0.20,Matches
Josep Martinez,es ESP,GK,Inter,26-288,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Lautaro Martínez,ar ARG,FW,Inter,27-201,1997,26,26,"2,168",24.1,10,3,13,10,0,0,0,0,11.3,11.3,2.9,14.1,30,58,159,0.42,0.12,0.54,0.42,0.54,0.47,0.12,0.59,0.47,0.59,Matches
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,28-305,1996,8,4,351,3.9,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,3,14,2,0.26,0.00,0.26,0.26,0.26,0.19,0.01,0.19,0.19,0.19,Matches
Kevin Martins,it ITA,"MF,DF",Monza,20-039,2005,9,1,183,2.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,3,6,10,0.00,0.49,0.49,0.00,0.49,0.00,0.19,0.19,0.00,0.19,Matches
Adam Marušić,me MNE,DF,Lazio,32-145,1992,26,17,"1,643",18.3,3,0,3,3,0,0,1,0,1.5,1.5,0.4,2.0,17,58,64,0.16,0.00,0.16,0.16,0.16,0.08,0.02,0.11,0.08,0.11,Matches
Adam Masina,ma MAR,DF,Torino,31-068,1994,20,15,"1,452",16.1,1,2,3,1,0,0,5,0,0.2,0.2,0.3,0.5,13,61,7,0.06,0.12,0.19,0.06,0.19,0.01,0.02,0.03,0.01,0.03,Matches
Patrizio Masini,it ITA,MF,Genoa,24-043,2001,16,6,685,7.6,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,11,22,10,0.13,0.00,0.13,0.13,0.13,0.05,0.02,0.06,0.05,0.06,Matches
Alan Matturro,uy URU,DF,Genoa,20-151,2004,10,8,767,8.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,11,14,8,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Luca Mazzitelli,it ITA,MF,Como,29-116,1995,11,3,335,3.7,1,1,2,1,0,0,1,0,0.2,0.2,0.6,0.8,2,27,14,0.27,0.27,0.54,0.27,0.54,0.06,0.15,0.21,0.06,0.21,Matches
Pasquale Mazzocchi,it ITA,"DF,FW",Napoli,29-227,1995,16,6,611,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,15,22,37,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
Samuel Mbangula,be BEL,FW,Juventus,21-054,2004,20,7,699,7.8,3,3,6,3,0,0,1,0,0.5,0.5,1.4,1.8,25,17,43,0.39,0.39,0.77,0.39,0.77,0.06,0.18,0.24,0.06,0.24,Matches
Weston McKennie,us USA,"MF,DF",Juventus,26-195,1998,22,18,"1,553",17.3,2,3,5,2,0,0,2,0,2.2,2.2,2.3,4.5,17,61,96,0.12,0.17,0.29,0.12,0.29,0.13,0.13,0.26,0.13,0.26,Matches
Scott McTominay,sct SCO,MF,Napoli,28-093,1996,25,24,"2,149",23.9,6,2,8,6,0,0,3,0,5.3,5.3,1.6,6.8,36,84,100,0.25,0.08,0.34,0.25,0.34,0.22,0.07,0.29,0.22,0.29,Matches
Filippo Melegoni,it ITA,"MF,FW",Genoa,26-021,1999,3,1,89,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,1,2,0.00,1.01,1.01,0.00,1.01,0.04,0.51,0.55,0.04,0.55,Matches
Alex Meret,it ITA,GK,Napoli,27-354,1997,25,25,"2,195",24.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
