Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,22-121,2002,13,7,683,7.6,0,2,2,0,0,0,1,0,0.1,0.1,0.5,0.6,15,44,13,0.00,0.26,0.26,0.00,0.26,0.02,0.07,0.08,0.02,0.08,Matches
Sergio Camello,es ESP,FW,Rayo Vallecano,24-029,2001,23,14,"1,134",12.6,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,20,27,68,0.24,0.16,0.40,0.24,0.40,0.32,0.16,0.48,0.32,0.48,Matches
José Campaña,es ESP,MF,Las Palmas,31-284,1993,17,12,929,10.3,0,2,2,0,0,0,3,0,0.1,0.1,0.7,0.8,7,63,11,0.00,0.19,0.19,0.00,0.19,0.01,0.07,0.08,0.01,0.08,Matches
Peio Canales,es ESP,"MF,FW",Athletic Club,20-053,2005,5,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,6,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Antonio Candela,it ITA,DF,Valladolid,24-318,2000,4,4,269,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,6,9,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
Sergi Canós,es ESP,"MF,FW",Valencia,28-037,1997,16,2,363,4.0,0,1,1,0,0,0,3,0,0.5,0.5,0.2,0.7,7,9,45,0.00,0.25,0.25,0.00,0.25,0.12,0.05,0.17,0.12,0.17,Matches
Cárdenas,es ESP,GK,Rayo Vallecano,27-348,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Irvin Cardona,fr FRA,"FW,MF",Espanyol,27-215,1997,16,5,606,6.7,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.7,14,15,43,0.15,0.15,0.30,0.15,0.30,0.16,0.09,0.25,0.16,0.25,Matches
Marc Cardona,es ESP,FW,Las Palmas,29-246,1995,8,0,93,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,6,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
Sergi Cardona,es ESP,DF,Villarreal,25-246,1999,25,25,"2,202",24.5,1,6,7,1,0,0,6,0,2.1,2.1,5.1,7.2,39,55,142,0.04,0.25,0.29,0.04,0.29,0.09,0.21,0.29,0.09,0.29,Matches
Johnny Cardoso,us USA,MF,Betis,23-172,2001,20,17,"1,534",17.0,1,1,2,1,0,0,4,0,1.7,1.7,0.9,2.5,10,55,26,0.06,0.06,0.12,0.06,0.12,0.10,0.05,0.15,0.10,0.15,Matches
Carmona,es ESP,DF,Sevilla,23-041,2002,25,25,"2,178",24.2,0,0,0,0,0,0,6,0,0.4,0.4,1.3,1.7,26,82,26,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Sergio Carreira,es ESP,"MF,DF",Celta Vigo,24-149,2000,14,11,957,10.6,0,3,3,0,0,0,0,0,0.3,0.3,2.2,2.5,27,32,84,0.00,0.28,0.28,0.00,0.28,0.03,0.20,0.23,0.03,0.23,Matches
Dani Carvajal,es ESP,DF,Real Madrid,33-059,1992,8,7,609,6.8,1,0,1,1,0,0,1,0,1.3,1.3,0.2,1.5,13,27,48,0.15,0.00,0.15,0.15,0.15,0.19,0.03,0.22,0.19,0.22,Matches
William Carvalho,pt POR,MF,Betis,32-338,1992,4,4,247,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,20,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
Marc Casado,es ESP,MF,Barcelona,21-178,2003,22,19,"1,545",17.2,1,3,4,1,0,0,4,1,1.1,1.1,1.4,2.4,12,104,24,0.06,0.17,0.23,0.06,0.23,0.06,0.08,0.14,0.06,0.14,Matches
Catena,es ESP,DF,Osasuna,30-134,1994,24,24,"2,142",23.8,0,1,1,0,0,0,7,0,1.7,1.7,0.7,2.4,9,66,2,0.00,0.04,0.04,0.00,0.04,0.07,0.03,0.10,0.07,0.10,Matches
Maximiliano Caufriez,be BEL,DF,Valencia,28-023,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dani Ceballos,es ESP,MF,Real Madrid,28-216,1996,15,10,832,9.2,0,0,0,0,0,0,4,0,0.3,0.3,1.4,1.7,28,111,11,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.18,0.03,0.18,Matches
Franco Cervi,ar ARG,"FW,MF",Celta Vigo,30-289,1994,6,4,258,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,14,21,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Raúl Chasco,es ESP,DF,Valladolid,21-179,2003,2,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Pep Chavarría,es ESP,DF,Rayo Vallecano,26-335,1998,23,19,"1,740",19.3,0,1,1,0,0,0,1,0,1.0,1.0,1.1,2.1,30,78,90,0.00,0.05,0.05,0.00,0.05,0.05,0.06,0.11,0.05,0.11,Matches
Walid Cheddira,ma MAR,FW,Espanyol,27-048,1998,17,5,592,6.6,1,1,2,1,0,0,2,0,0.9,0.9,1.2,2.1,7,11,31,0.15,0.15,0.30,0.15,0.30,0.13,0.18,0.31,0.13,0.31,Matches
Chema,es ESP,MF,Real Madrid,19-320,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Julián Chicco,ar ARG,MF,Leganés,27-057,1998,11,1,198,2.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7,14,4,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.25,0.21,0.25,Matches
Chiquinho,pt POR,"MF,FW",Mallorca,25-034,2000,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21,Matches
Andreas Christensen,dk DEN,DF,Barcelona,28-335,1996,1,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jasper Cillessen,nl NED,GK,Las Palmas,35-323,1989,25,25,"2,219",24.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pathé Ciss,sn SEN,MF,Rayo Vallecano,30-360,1994,23,15,"1,326",14.7,2,1,3,2,0,0,7,0,1.5,1.5,0.9,2.4,10,89,10,0.14,0.07,0.20,0.14,0.20,0.10,0.06,0.17,0.10,0.17,Matches
Seydouba Cissé,gn GUI,MF,Leganés,24-029,2001,24,22,"1,726",19.2,2,0,2,2,0,0,3,0,1.3,1.3,0.3,1.6,19,73,31,0.10,0.00,0.10,0.10,0.10,0.07,0.02,0.08,0.07,0.08,Matches
Silvi Clúa,es ESP,MF,Girona,20-041,2005,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Eray Cömert,ch SUI,"DF,MF",Valladolid,27-035,1998,18,14,"1,189",13.2,0,0,0,0,0,0,5,0,0.5,0.5,0.0,0.5,7,35,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Santi Comesaña,es ESP,MF,Villarreal,28-157,1996,24,20,"1,672",18.6,3,2,5,3,0,0,5,0,2.7,2.7,1.4,4.1,29,112,39,0.16,0.11,0.27,0.16,0.27,0.14,0.08,0.22,0.14,0.22,Matches
Diego Conde,es ESP,GK,Villarreal,26-134,1998,20,20,"1,782",19.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.05,0.05,0.00,0.05,0.00,0.01,0.01,0.00,0.01,Matches
Tomás Conechny,ar ARG,"FW,MF",Alavés,26-346,1998,14,9,701,7.8,1,0,1,1,0,0,4,0,2.3,2.3,0.2,2.5,12,14,53,0.13,0.00,0.13,0.13,0.13,0.29,0.03,0.32,0.29,0.32,Matches
Copete,es ESP,DF,Mallorca,25-152,1999,18,9,929,10.3,0,0,0,0,0,0,5,0,0.4,0.4,0.0,0.4,7,26,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Iker Córdoba,es ESP,DF,Valencia,19-120,2005,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45,Matches
Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,30-002,1995,25,3,694,7.7,3,1,4,3,0,0,3,1,4.2,4.2,1.2,5.4,21,21,66,0.39,0.13,0.52,0.39,0.52,0.55,0.15,0.70,0.55,0.70,Matches
Thierry Correia,pt POR,DF,Valencia,26-002,1999,11,9,768,8.5,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,16,44,48,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
Coba da Costa,es ESP,"MF,FW",Getafe,22-228,2002,10,8,647,7.2,1,1,2,1,0,0,3,0,0.7,0.7,0.6,1.3,24,9,43,0.14,0.14,0.28,0.14,0.28,0.10,0.08,0.18,0.10,0.18,Matches
Logan Costa,cv CPV,DF,Villarreal,23-344,2001,20,18,"1,603",17.8,2,0,2,2,0,0,2,0,0.6,0.6,0.3,1.0,18,71,9,0.11,0.00,0.11,0.11,0.11,0.04,0.02,0.05,0.04,0.05,Matches
Samu Costa,pt POR,MF,Mallorca,24-104,2000,22,21,"1,797",20.0,0,2,2,0,0,0,6,1,1.7,1.7,1.1,2.8,15,79,52,0.00,0.10,0.10,0.00,0.10,0.08,0.05,0.14,0.08,0.14,Matches
Thibaut Courtois,be BEL,GK,Real Madrid,32-304,1992,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Juan Cruz Armada,es ESP,DF,Osasuna,32-226,1992,17,13,995,11.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,7,36,10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Juan Cruz,es ESP,"FW,DF",Leganés,24-320,2000,26,19,"1,643",18.3,4,2,6,4,0,0,2,0,1.5,1.5,2.0,3.5,45,48,98,0.22,0.11,0.33,0.22,0.33,0.08,0.11,0.19,0.08,0.19,Matches
Pau Cubarsí,es ESP,DF,Barcelona,18-048,2007,26,23,"2,055",22.8,0,3,3,0,0,0,3,0,0.7,0.7,1.6,2.3,22,157,5,0.00,0.13,0.13,0.00,0.13,0.03,0.07,0.10,0.03,0.10,Matches
Cucho,co COL,FW,Betis,25-325,1999,4,4,306,3.4,0,0,0,0,0,0,0,0,0.9,0.9,1.0,1.9,7,12,14,0.00,0.00,0.00,0.00,0.00,0.26,0.29,0.55,0.26,0.55,Matches
Arnaut Danjuma,nl NED,FW,Villarreal,28-039,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.90,0.00,0.90,0.90,0.90,0.37,0.01,0.38,0.37,0.38,Matches
Arnaut Danjuma,nl NED,"FW,MF",Girona,28-039,1997,17,10,880,9.8,1,0,1,1,0,0,2,0,1.8,1.8,1.0,2.7,59,28,117,0.10,0.00,0.10,0.10,0.10,0.18,0.10,0.28,0.18,0.28,Matches
Sergi Darder,es ESP,"MF,FW",Mallorca,31-079,1993,27,23,"1,793",19.9,0,2,2,0,0,0,2,0,1.6,1.6,2.2,3.9,28,101,60,0.00,0.10,0.10,0.00,0.10,0.08,0.11,0.19,0.08,0.19,Matches
Rodrigo De Paul,ar ARG,MF,Atlético Madrid,30-291,1994,25,16,"1,496",16.6,3,3,6,3,0,0,6,0,1.2,1.2,3.9,5.0,52,169,54,0.18,0.18,0.36,0.18,0.36,0.07,0.23,0.30,0.07,0.30,Matches
Mouctar Diakhaby,gn GUI,DF,Valencia,28-082,1996,4,1,76,0.8,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,1,0,1.18,0.00,1.18,1.18,1.18,0.58,0.02,0.59,0.58,0.59,Matches
Assane Diao,es ESP,FW,Betis,19-185,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.50,0.75,0.26,0.75,Matches
Moussa Diarra,ml MLI,DF,Alavés,24-121,2000,22,17,"1,581",17.6,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.2,11,63,24,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Brahim Díaz,ma MAR,"FW,MF",Real Madrid,25-220,1999,22,11,984,10.9,4,2,6,4,0,0,0,0,3.4,3.4,2.4,5.9,23,54,69,0.37,0.18,0.55,0.37,0.55,0.32,0.22,0.54,0.32,0.54,Matches
Pedro Díaz,es ESP,MF,Rayo Vallecano,26-279,1998,15,6,567,6.3,1,0,1,1,0,0,1,0,0.7,0.7,1.1,1.8,10,29,16,0.16,0.00,0.16,0.16,0.16,0.11,0.17,0.29,0.11,0.29,Matches
Diego,es ESP,"FW,MF",Leganés,24-327,2000,18,7,663,7.4,2,0,2,2,0,0,0,0,1.7,1.7,0.2,1.9,7,12,34,0.27,0.00,0.27,0.27,0.27,0.24,0.03,0.26,0.24,0.26,Matches
Stole Dimitrievski,mk MKD,GK,Valencia,31-076,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Álvaro djaló,es ESP,FW,Athletic Club,25-207,1999,13,4,457,5.1,1,0,1,1,0,0,0,0,0.8,0.8,0.7,1.5,16,7,42,0.20,0.00,0.20,0.20,0.20,0.15,0.15,0.29,0.15,0.29,Matches
Djené,tg TOG,"DF,MF",Getafe,33-070,1991,25,25,"2,072",23.0,0,0,0,0,0,0,8,0,0.3,0.3,0.6,0.9,14,59,16,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Marko Dmitrović,rs SRB,GK,Leganés,33-046,1992,21,21,"1,890",21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marc Domenech,es ESP,FW,Mallorca,19-069,2006,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,Matches
Carlos Dominguez,es ESP,DF,Celta Vigo,24-028,2001,12,9,737,8.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,6,42,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches
Israel Domínguez,es ESP,FW,Sevilla,21-308,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sergi Dominguez,es ESP,DF,Barcelona,19-344,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Anastasios Douvikas,gr GRE,FW,Celta Vigo,25-221,1999,20,6,700,7.8,3,1,4,3,0,0,2,0,4.4,4.4,0.2,4.7,6,6,43,0.39,0.13,0.51,0.39,0.51,0.57,0.03,0.60,0.57,0.60,Matches
Domingos Duarte,pt POR,DF,Getafe,30-001,1995,12,11,991,11.0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,3,30,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Duk,cv CPV,"MF,FW",Leganés,25-023,2000,4,0,49,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,1,12,0.00,0.00,0.00,0.00,0.00,0.04,0.43,0.46,0.04,0.46,Matches
Pablo Durán,es ESP,"FW,MF",Celta Vigo,23-290,2001,17,10,888,9.9,4,2,6,4,0,0,3,0,2.8,2.8,2.0,4.9,18,18,84,0.41,0.20,0.61,0.41,0.61,0.29,0.21,0.49,0.29,0.49,Matches
Hugo Duro,es ESP,FW,Valencia,25-121,1999,22,20,"1,696",18.8,7,2,9,7,0,0,3,0,6.4,6.4,1.2,7.6,11,23,66,0.37,0.11,0.48,0.37,0.48,0.34,0.06,0.40,0.34,0.40,Matches
Chidera Ejuke,ng NGA,FW,Sevilla,27-068,1998,17,7,740,8.2,2,1,3,2,0,0,0,0,0.9,0.9,1.5,2.4,64,31,78,0.24,0.12,0.36,0.24,0.36,0.11,0.19,0.30,0.11,0.30,Matches
Aritz Elustondo,es ESP,DF,Real Sociedad,30-348,1994,13,8,711,7.9,0,0,0,0,0,0,0,1,0.4,0.4,0.1,0.5,9,24,3,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,32-308,1992,25,15,"1,321",14.7,1,1,2,1,0,0,4,0,1.5,1.5,2.7,4.2,38,40,88,0.07,0.07,0.14,0.07,0.14,0.10,0.19,0.29,0.10,0.29,Matches
Endrick,br BRA,FW,Real Madrid,18-233,2006,16,0,116,1.3,1,0,1,1,0,0,1,0,0.9,0.9,0.3,1.2,6,5,15,0.78,0.00,0.78,0.78,0.78,0.71,0.23,0.94,0.71,0.94,Matches
Alfonso Espino,uy URU,DF,Rayo Vallecano,33-065,1992,7,6,481,5.3,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,7,21,16,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Matches
Dario Essugo,pt POR,MF,Las Palmas,19-362,2005,17,17,"1,317",14.6,1,0,1,1,0,0,9,2,0.5,0.5,0.3,0.7,14,62,7,0.07,0.00,0.07,0.07,0.07,0.03,0.02,0.05,0.03,0.05,Matches
Etienne Eto'o,cm CMR,FW,Rayo Vallecano,22-205,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Edu Expósito,es ESP,"MF,FW",Espanyol,28-222,1996,7,1,157,1.7,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,4,12,7,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches
Abde Ezzalzouli,ma MAR,"FW,MF",Betis,23-084,2001,24,18,"1,552",17.2,1,1,2,1,0,1,2,0,7.1,6.3,1.7,7.9,99,57,167,0.06,0.06,0.12,0.06,0.12,0.41,0.10,0.50,0.36,0.46,Matches
Ansu Fati,es ESP,FW,Barcelona,22-131,2002,4,1,127,1.4,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,4,3,16,0.00,0.00,0.00,0.00,0.00,0.42,0.04,0.46,0.42,0.46,Matches
Peter Federico,do DOM,"MF,FW",Getafe,22-229,2002,12,1,334,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,5,24,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches
Nabil Fekir,fr FRA,MF,Betis,31-236,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.26,0.61,0.34,0.61,Matches
Kiko Femenía,es ESP,DF,Villarreal,34-037,1991,21,21,"1,725",19.2,0,1,1,0,0,0,6,0,0.4,0.4,1.1,1.4,45,88,37,0.00,0.05,0.05,0.00,0.05,0.02,0.06,0.07,0.02,0.07,Matches
Álvaro Fernández,es ESP,GK,Sevilla,26-332,1998,8,7,657,7.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Roberto Férnandez,es ESP,FW,Espanyol,22-251,2002,7,6,498,5.5,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.2,4,7,13,0.36,0.00,0.36,0.36,0.36,0.19,0.02,0.21,0.19,0.21,Matches
Valery Fernández,es ESP,"MF,FW",Mallorca,25-108,1999,13,1,237,2.6,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,2,3,9,0.76,0.00,0.76,0.76,0.76,0.32,0.00,0.32,0.32,0.32,Matches
Mateo Flores,es ESP,MF,Betis,20-338,2004,6,1,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Fornals,es ESP,"MF,FW",Betis,29-017,1996,16,13,"1,108",12.3,1,0,1,1,0,0,2,0,1.4,1.4,2.1,3.5,16,93,62,0.08,0.00,0.08,0.08,0.08,0.11,0.17,0.29,0.11,0.29,Matches
Héctor Fort,es ESP,DF,Barcelona,18-221,2006,12,3,375,4.2,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,9,15,18,0.00,0.00,0.00,0.00,0.00,0.02,0.18,0.20,0.02,0.20,Matches
Dimitri Foulquier,fr FRA,DF,Valencia,31-353,1993,25,18,"1,702",18.9,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.7,37,73,49,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Juan Foyth,ar ARG,DF,Villarreal,27-058,1998,9,7,632,7.0,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,10,40,6,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.16,0.13,0.16,Matches
Alejandro Francés,es ESP,DF,Girona,22-222,2002,11,8,710,7.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,10,38,11,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Enric Franquesa,es ESP,"DF,FW",Leganés,28-013,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,12,30,0.15,0.00,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06,Matches
Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,28-019,1997,25,21,"1,759",19.5,4,3,7,4,0,0,2,1,4.5,4.5,3.1,7.6,59,40,152,0.20,0.15,0.36,0.20,0.36,0.23,0.16,0.39,0.23,0.39,Matches
Darío Fuentes,es ESP,DF,Sevilla,22-058,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Manuel Fuster,es ESP,"FW,MF",Las Palmas,27-140,1997,19,6,683,7.6,2,0,2,2,0,0,1,0,0.6,0.6,1.1,1.7,14,41,60,0.26,0.00,0.26,0.26,0.26,0.08,0.15,0.22,0.08,0.22,Matches
Javi Galán,es ESP,DF,Atlético Madrid,30-112,1994,17,14,"1,190",13.2,0,2,2,0,0,0,7,0,0.1,0.1,2.7,2.8,37,36,79,0.00,0.15,0.15,0.00,0.15,0.01,0.20,0.21,0.01,0.21,Matches
Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,31-217,1993,18,13,"1,040",11.6,0,2,2,0,0,0,5,0,0.3,0.3,2.1,2.5,17,103,26,0.00,0.17,0.17,0.00,0.17,0.03,0.18,0.21,0.03,0.21,Matches
Conor Gallagher,eng ENG,MF,Atlético Madrid,25-033,2000,21,13,"1,089",12.1,2,1,3,2,0,0,2,0,1.8,1.8,0.5,2.3,13,36,36,0.17,0.08,0.25,0.17,0.25,0.15,0.04,0.19,0.15,0.19,Matches
Facundo Garcés,ar ARG,DF,Alavés,25-187,1999,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Álvaro García,es ESP,"FW,MF",Rayo Vallecano,32-135,1992,25,18,"1,672",18.6,3,4,7,3,0,0,4,0,5.0,5.0,4.0,9.0,49,52,159,0.16,0.22,0.38,0.16,0.38,0.27,0.22,0.48,0.27,0.48,Matches
Eric García,es ESP,"MF,DF",Barcelona,24-061,2001,17,6,823,9.1,1,1,2,1,0,0,1,0,1.6,1.6,0.4,2.0,9,60,6,0.11,0.11,0.22,0.11,0.22,0.17,0.04,0.22,0.17,0.22,Matches
Fran Garcia,es ESP,DF,Real Madrid,25-209,1999,21,14,"1,313",14.6,0,1,1,0,0,0,0,0,0.6,0.6,0.6,1.3,39,68,99,0.00,0.07,0.07,0.00,0.07,0.04,0.04,0.09,0.04,0.09,Matches
Joan García,es ESP,GK,Espanyol,23-311,2001,26,26,"2,340",26.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Garcia,es ESP,FW,Betis,18-208,2006,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rubén García,es ESP,"FW,MF",Osasuna,31-240,1993,25,20,"1,630",18.1,2,4,6,2,0,0,2,0,1.4,1.4,1.8,3.3,26,78,108,0.11,0.22,0.33,0.11,0.33,0.08,0.10,0.18,0.08,0.18,Matches
Yarek Gasiorowski,es ESP,DF,Valencia,20-058,2005,14,9,940,10.4,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.2,9,37,0,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,Matches
Gavi,es ESP,MF,Barcelona,20-218,2004,14,7,444,4.9,0,1,1,0,0,0,4,0,0.2,0.2,1.0,1.2,2,22,17,0.00,0.20,0.20,0.00,0.20,0.05,0.19,0.24,0.05,0.24,Matches
Paulo Gazzaniga,ar ARG,GK,Girona,33-068,1992,27,27,"2,385",26.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bryan Gil,es ESP,"FW,MF",Girona,24-028,2001,25,21,"1,721",19.1,3,3,6,3,0,0,4,0,2.3,2.3,2.9,5.2,77,74,210,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27,Matches
Dani Gómez,es ESP,FW,Valencia,26-224,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,2.7,2.7,0.0,2.7,3,6,24,0.34,0.00,0.34,0.34,0.34,0.46,0.01,0.46,0.46,0.46,Matches
