Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,Final Third,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status,Dribbling,Crosses and Playmaking,Goal Threat,Final Third Impact,Ball Carrying
1441,Moi Gómez,ESP,"MF,FW",Osasuna,es  La Liga,30-261,1994,20,5,664,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27.3,82,3,15,17,5,1.25,2,14,-12,-1.63,-1.98,5.4,12.1,-6.7,-0.91,-0.83,1,0,0,11,6,1,23,5,7,0,0,1,52,6,12,33.3,11,7,3,6,2,3,6,50.0,3,4,1,3,5,16,5,1,331,406,81.5,5280,1413,180,200,90.0,117,139,84.2,25,43,58.1,0,0.7,0.9,-0.7,10,35,11,7,43,0,0,0,0,0.3,0.3,1.0,10,12,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14,17,2.3,14,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,392,13,7,0,5,23,1,2,1,1,0,331,1,11,4,0,0.0,0.54,0.0,0.0,0.0,18.2,0,0.08,-0.3,-0.3,470,3,76,280,118,6,470,21,10,47.6,10,47.6,293,1263,408,8,1,8,7,331,175449,Left Winger,23-06-1994,30,['Spain'],176,right,28-07-2022,Villarreal CF,30-06-2027,3000000,0,2.8378378378378377,3.3243243243243246,0.08108108108108107,1.7567567567567568,2.8378378378378377
1453,Moses Simon,NGA,"FW,MF",Nantes,fr  Ligue 1,29-242,1995,23,22,1831,20.3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,80,81.4,82,9,1,21,0,1.0,23,31,-8,-0.39,1.11,24.6,29.8,-5.2,-0.26,0.84,1,0,0,8,38,8,164,9,9,0,0,0,89,6,31,16.2,13,9,2,5,6,6,17,35.3,11,10,0,10,9,22,12,0,381,605,63.0,6857,2066,175,221,79.2,151,223,67.7,48,107,44.9,7,5.5,4.6,1.5,47,20,33,18,47,6,13,3,3,4.5,2.2,7.7,114,172,0.29,0.34,0.64,0.15,0.49,0.22,0.27,0.49,0.11,0.38,93,4.57,45,19,20,4,4,1,10,0.49,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,504,101,21,4,1,164,18,56,29,22,0,381,0,39,33,12,36.4,1.62,0.59,0.09,0.25,19.3,1,0.07,1.5,0.8,834,9,78,270,509,98,831,110,54,49.1,52,47.3,529,4780,2585,58,46,49,36,569,274862,Left Winger,12-07-1995,29,['Nigeria'],168,right,01-07-2020,Levante UD,30-06-2026,12000000,0,10.541871921182265,8.576354679802956,0.6256157635467979,2.896551724137931,10.541871921182265
1476,Nathan Broadhead,WAL,"FW,MF",Ipswich Town,eng  Premier League,26-340,1998,12,4,444,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17.6,77,1,8,17,7,0.33,6,7,-1,-0.2,1.14,6.3,6.2,0.1,0.03,1.3,1,0,0,2,11,2,7,4,2,0,0,0,23,0,8,0.0,4,2,1,3,0,2,6,33.3,4,3,0,3,4,8,5,0,114,147,77.6,1627,349,71,79,89.9,38,49,77.6,2,9,22.2,0,0.5,1.0,-0.5,5,10,4,0,10,0,0,0,0,1.1,1.1,1.6,14,19,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.33,0.22,0.33,13,2.64,11,0,2,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,141,6,0,2,1,7,2,3,3,0,0,114,0,7,9,5,55.6,1.82,1.01,0.0,0.0,16.3,0,0.12,-1.1,-1.1,207,6,28,99,89,18,207,25,13,52.0,10,40.0,118,887,423,11,4,11,10,149,344009,Left Winger,05-04-1998,26,['Wales'],178,right,09-01-2023,Everton FC U21,30-06-2026,5000000,0,6.326530612244897,1.7346938775510203,0.4489795918367347,1.9795918367346939,6.326530612244897
1496,Nico Williams,ESP,FW,Athletic Club,es  La Liga,22-242,2002,23,19,1690,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,69.5,83,11,4,27,0,1.83,28,14,14,0.75,-0.11,26.8,16.5,10.3,0.55,-0.18,1,0,0,15,30,8,103,5,15,0,0,0,69,10,12,45.5,24,15,9,9,6,9,26,34.6,17,16,1,15,5,29,8,0,420,604,69.5,6533,1518,243,294,82.7,132,179,73.7,32,77,41.6,5,3.0,3.6,2.0,37,20,25,8,59,4,9,4,0,3.5,3.5,6.5,106,223,0.21,0.27,0.48,0.21,0.48,0.19,0.16,0.35,0.19,0.35,99,5.27,58,11,19,3,5,3,12,0.64,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,545,57,8,0,2,103,12,37,11,19,0,420,2,31,47,15,31.9,2.5,0.8,0.09,0.27,17.7,1,0.07,0.5,0.5,899,7,70,264,582,99,899,149,56,37.6,79,53.0,585,4731,2569,50,52,52,40,657,709187,Left Winger,12-07-2002,22,"['Spain', 'Ghana']",181,right,01-07-2021,Bilbao Athletic,30-06-2027,70000000,0,11.382978723404255,5.829787234042553,0.5851063829787234,3.50531914893617,11.382978723404255
1499,Nicola Sansone,ITA,"MF,FW",Lecce,it  Serie A,33-182,1991,5,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.6,0,0,5,13,5,0.67,2,1,1,1.38,2.37,1.7,1.3,0.4,0.49,1.2,1,0,0,0,1,1,4,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,18,22,81.8,294,98,11,12,91.7,4,5,80.0,3,5,60.0,0,0.0,0.1,0.0,1,2,0,0,1,0,0,0,0,0.2,0.2,0.3,0,5,0.0,0.0,0.0,0.0,0.0,0.3,0.06,0.36,0.3,0.36,5,6.92,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,4,1,0,0,4,0,3,2,1,0,18,0,0,3,1,33.3,4.15,1.38,0.0,0.0,26.0,2,0.07,-0.2,-0.2,29,1,4,10,15,3,29,1,0,0.0,1,100.0,20,83,7,1,0,1,1,20,82048,Left Winger,10-09-1991,33,"['Italy', 'Germany']",174,right,11-09-2023,Without Club,30-06-2025,800000,0,0.0,5.857142857142857,0.5714285714285715,2.142857142857143,0.0
1500,Nicola Zalewski,POL,"DF,FW",Roma,it  Serie A,23-047,2002,12,4,533,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21.2,71,0,8,31,6,1.08,8,9,-1,-0.17,-0.8,8.7,6.6,2.1,0.36,0.01,0,0,0,2,13,1,29,4,6,0,0,0,23,5,8,38.5,8,6,3,2,3,2,7,28.6,5,7,2,5,4,12,8,2,194,265,73.2,3235,575,102,118,86.4,71,96,74.0,16,32,50.0,0,0.8,0.6,-0.8,10,10,14,7,17,0,0,0,0,0.3,0.3,1.1,31,54,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18,20,3.37,18,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,236,28,2,0,1,29,26,0,0,0,0,194,1,12,5,0,0.0,0.84,0.0,0.0,0.0,21.4,0,0.06,-0.3,-0.3,325,9,53,122,155,15,325,16,2,12.5,13,81.3,193,1581,818,18,6,8,4,221,550108,Left Winger,23-01-2002,23,['Poland'],175,right,01-02-2025,AS Roma,30-06-2025,10000000,0,6.610169491525423,5.1525423728813555,0.10169491525423728,2.9661016949152543,6.610169491525423
1539,Noah Okafor,SUI,"FW,MF",Napoli,it  Serie A,24-291,2000,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,65,0,3,8,2,0.67,1,0,1,3.6,2.84,1.1,0.0,1.1,3.8,3.18,0,0,0,1,1,0,2,0,1,0,0,0,2,2,2,50.0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0,7,13,53.8,124,16,2,4,50.0,3,5,60.0,1,2,50.0,0,0.1,0.0,-0.1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,7,3,0.0,0.0,0.0,0.0,0.0,0.06,0.41,0.47,0.06,0.47,2,7.2,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,1,0,0,2,0,0,0,0,0,7,0,0,1,0,0.0,3.6,0.0,0.0,0.14,24.4,0,0.02,0.0,0.0,21,0,5,6,11,5,21,6,2,33.3,3,50.0,10,131,116,2,3,1,1,13,346890,Left Winger,24-05-2000,24,"['Switzerland', 'Nigeria']",185,right,03-02-2025,AC Milan,30-06-2025,15000000,0,40.0,7.000000000000001,0.0,4.666666666666667,40.0
1540,Noah Weißhaupt,GER,"FW,MF",St. Pauli,de  Bundesliga,23-172,2001,10,8,680,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30.2,80,0,2,22,0,0.8,5,7,-2,-0.26,0.25,6.8,8.0,-1.2,-0.16,0.2,0,0,0,5,24,3,54,1,3,0,0,0,32,8,9,47.1,5,3,2,0,3,3,7,42.9,4,5,0,5,1,6,6,0,130,223,58.3,2518,854,62,80,77.5,38,69,55.1,26,48,54.2,0,1.8,1.6,-1.8,16,12,10,8,17,0,0,0,0,0.7,0.7,2.5,25,62,0.0,0.0,0.0,0.0,0.0,0.1,0.23,0.33,0.1,0.33,30,3.97,13,8,3,1,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,189,31,7,1,4,54,2,21,8,11,1,130,3,7,12,1,8.3,1.59,0.13,0.0,0.0,17.3,0,0.06,-0.7,-0.7,319,4,38,122,165,27,319,24,8,33.3,11,45.8,187,1180,600,18,8,25,4,208,392163,Left Winger,20-09-2001,23,['Germany'],181,right,02-01-2025,SC Freiburg,30-06-2025,3500000,0,5.394736842105264,7.552631578947369,0.18421052631578946,2.4078947368421053,5.394736842105264
1571,Osame Sahraoui,MAR,"FW,MF",Lille,fr  Ligue 1,23-273,2001,21,9,1056,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46.9,74,1,12,33,1,1.76,20,7,13,1.11,1.11,18.2,12.3,5.9,0.5,0.38,1,0,0,6,9,1,10,6,7,0,0,0,45,0,7,0.0,9,7,2,2,5,2,6,33.3,4,11,1,10,6,15,5,1,425,502,84.7,5996,1611,255,285,89.5,136,153,88.9,17,22,77.3,3,3.1,3.8,-0.1,24,38,33,2,74,3,6,3,0,2.6,2.6,5.7,59,137,0.26,0.26,0.51,0.26,0.51,0.23,0.26,0.49,0.23,0.49,58,4.94,49,1,4,3,1,0,6,0.51,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,491,10,3,4,0,10,6,1,0,0,0,425,1,19,21,7,33.3,1.79,0.6,0.14,0.43,16.1,0,0.13,0.4,0.4,659,7,41,237,389,63,659,66,28,42.4,37,56.1,439,2873,1435,34,23,31,19,515,580657,Left Winger,11-06-2001,23,"['Morocco', 'Norway']",170,right,01-08-2024,SC Heerenveen,30-06-2029,12000000,0,9.401709401709402,1.4444444444444444,0.7008547008547008,3.8034188034188032,9.401709401709402
1633,Pere Milla,ESP,"MF,FW",Espanyol,es  La Liga,32-169,1992,10,1,246,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10.1,56,0,9,21,16,0.8,1,5,-4,-1.46,-1.13,2.0,4.4,-2.4,-0.87,-0.13,2,0,0,3,8,2,9,2,1,0,0,0,16,3,4,42.9,3,1,2,0,1,0,11,0.0,11,9,2,7,2,5,3,0,55,98,56.1,920,252,25,37,67.6,22,35,62.9,6,14,42.9,0,0.1,0.2,-0.1,2,5,2,0,5,0,0,0,0,0.3,0.3,0.4,5,18,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.1,0.14,6,2.2,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,86,12,6,3,1,9,3,3,1,2,0,55,0,11,6,2,33.3,2.2,0.73,0.0,0.0,14.7,1,0.04,-0.3,-0.3,139,3,27,64,51,7,139,5,1,20.0,3,60.0,63,266,145,3,1,5,3,83,225593,Left Winger,23-09-1992,32,['Spain'],180,left,15-08-2023,Elche CF,30-06-2027,1500000,0,2.5925925925925926,3.4444444444444446,0.2222222222222222,2.0,2.5925925925925926
1666,Rafael Leão,POR,FW,Milan,it  Serie A,25-274,1999,26,20,1790,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71.0,79,10,6,36,1,1.54,33,21,12,0.6,0.85,35.0,21.2,13.8,0.69,0.32,3,0,0,12,40,5,47,6,8,1,0,0,47,22,13,62.9,11,8,1,6,4,7,20,35.0,13,11,0,11,6,17,1,0,511,680,75.1,8481,2183,254,315,80.6,210,260,80.8,36,63,57.1,7,6.8,5.6,0.2,50,31,43,10,74,6,13,6,0,6.2,6.2,13.0,97,213,0.3,0.35,0.65,0.3,0.65,0.31,0.34,0.65,0.31,0.65,95,4.78,63,1,15,10,5,1,13,0.65,7,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,652,26,3,8,4,47,15,8,0,0,0,511,2,19,54,23,42.6,2.72,1.16,0.11,0.26,16.8,0,0.12,-0.2,-0.2,897,2,44,356,519,125,897,105,50,47.6,47,44.8,626,4537,2386,55,55,34,26,746,357164,Left Winger,10-06-1999,25,"['Portugal', 'Angola']",188,right,01-08-2019,LOSC Lille,30-06-2028,75000000,0,10.150753768844222,2.984924623115578,0.9246231155778895,3.100502512562814,10.150753768844222
1672,Ramón Sosa,PAR,"FW,MF",Nott'ham Forest,eng  Premier League,25-192,1999,14,1,241,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9.6,67,0,13,13,9,1.64,3,5,-2,-0.75,-1.3,3.0,2.6,0.5,0.17,0.13,1,0,0,6,6,3,7,3,2,0,0,0,18,4,6,40.0,4,2,2,0,2,1,3,33.3,2,7,0,7,3,7,4,0,54,79,68.4,850,244,26,39,66.7,19,26,73.1,5,7,71.4,0,0.4,0.3,-0.4,7,2,4,2,4,1,1,1,0,0.9,0.9,1.4,10,14,0.37,0.0,0.37,0.37,0.37,0.35,0.15,0.51,0.35,0.51,12,4.46,9,0,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,70,8,2,0,1,7,2,4,2,1,0,54,1,2,10,5,50.0,3.73,1.87,0.1,0.2,18.9,0,0.09,0.1,0.1,124,4,28,35,64,11,124,10,7,70.0,3,30.0,62,505,269,6,4,5,5,66,745191,Left Winger,31-08-1999,25,"['Paraguay', 'Argentina']",179,right,16-08-2024,CA Talleres,30-06-2029,13000000,0,7.777777777777778,2.8518518518518516,1.037037037037037,2.6666666666666665,7.777777777777778
1680,Raphinha,BRA,"FW,MF",Barcelona,es  La Liga,28-087,1996,26,25,2128,23.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,87.6,84,17,1,32,0,2.11,64,20,44,1.86,1.26,58.7,24.6,34.2,1.45,1.16,3,0,0,7,27,7,166,6,20,2,0,0,77,5,5,50.0,29,20,6,16,7,15,29,51.7,14,20,2,18,6,35,20,0,768,1112,69.1,13140,3796,392,473,82.9,263,354,74.3,91,196,46.4,7,10.3,8.0,-3.3,74,66,52,12,111,13,20,12,1,14.4,13.6,23.9,73,256,0.55,0.3,0.85,0.51,0.8,0.61,0.44,1.04,0.58,1.01,130,5.5,79,26,7,11,6,1,20,0.85,9,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,917,183,40,7,13,166,13,114,32,37,0,768,12,31,82,32,39.0,3.47,1.35,0.15,0.38,19.0,13,0.17,-1.4,-1.6,1387,25,85,497,827,140,1386,82,40,48.8,35,42.7,741,4170,2114,46,38,40,25,966,411295,Left Winger,14-12-1996,28,"['Brazil', 'Italy']",176,left,13-07-2022,Leeds United,30-06-2027,80000000,0,6.398305084745762,7.809322033898305,1.7372881355932202,3.885593220338983,6.398305084745762
1689,Raúl Moro,ESP,"FW,MF",Valladolid,es  La Liga,22-096,2002,22,16,1531,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63.0,82,9,6,36,0,0.73,14,33,-19,-1.12,1.39,17.5,28.1,-10.7,-0.63,0.8,1,0,0,3,13,7,100,9,9,0,0,0,58,6,10,37.5,15,9,11,2,2,8,23,34.8,15,6,0,6,9,24,12,0,335,511,65.6,6350,2189,156,198,78.8,113,162,69.8,60,111,54.1,2,4.0,4.3,-2.0,35,29,27,16,61,3,5,3,0,2.3,2.3,6.3,77,133,0.18,0.12,0.29,0.18,0.29,0.13,0.24,0.37,0.13,0.37,72,4.23,43,10,15,0,3,1,5,0.29,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,445,61,10,3,6,100,18,33,11,11,0,335,5,19,31,11,35.5,1.82,0.65,0.1,0.27,18.6,0,0.07,0.7,0.7,679,12,95,229,371,70,679,89,44,49.4,41,46.1,394,3933,2060,46,42,32,8,464,624942,Left Winger,05-12-2002,22,['Spain'],169,right,01-07-2024,SS Lazio,30-06-2028,5000000,"Broken collarbone - Return expected on Mar 30, 2025",9.588235294117647,6.370588235294117,0.44705882352941173,2.588235294117647,9.588235294117647
1705,Riccardo Sottil,ITA,"FW,MF",Fiorentina,it  Serie A,25-281,1999,18,8,833,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,33.1,77,2,10,22,4,1.61,13,12,1,0.11,-0.53,10.0,9.6,0.4,0.05,-0.2,1,0,0,7,33,1,41,4,4,1,0,0,44,4,9,30.8,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0,196,278,70.5,3011,484,107,132,81.1,80,108,74.1,7,22,31.8,1,0.9,1.0,0.1,12,5,12,4,18,1,2,1,0,0.9,0.9,1.7,71,100,0.11,0.11,0.22,0.11,0.22,0.09,0.09,0.19,0.09,0.19,35,3.78,23,0,5,3,4,0,4,0.43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,265,12,3,1,0,41,4,5,2,0,0,196,1,8,22,6,27.3,2.38,0.65,0.05,0.17,19.7,1,0.04,0.1,0.1,356,2,35,118,217,41,356,27,11,40.7,9,33.3,272,2907,1868,31,27,21,8,285,386455,Left Winger,03-06-1999,25,['Italy'],180,right,03-02-2025,ACF Fiorentina,30-06-2025,6000000,0,11.72043010752688,4.612903225806451,0.30107526881720426,2.752688172043011,11.72043010752688
1717,Robert Skov,DEN,"DF,MF",Union Berlin,de  Bundesliga,28-295,1996,15,11,852,9.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,37.9,71,2,4,18,5,0.8,12,14,-2,-0.21,0.69,14.0,13.2,0.8,0.08,0.51,1,0,0,14,10,1,61,8,11,0,0,0,43,9,9,50.0,15,11,8,7,0,10,20,50.0,10,8,1,7,8,23,9,0,305,463,65.9,5404,2361,147,173,85.0,111,166,66.9,40,92,43.5,2,2.4,3.5,-0.4,19,18,16,5,36,2,4,1,1,1.7,0.9,3.3,25,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.1,0.35,37,3.9,20,13,1,2,1,0,5,0.53,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,353,107,22,2,1,61,60,25,12,13,0,305,3,10,16,5,31.3,1.69,0.53,0.06,0.2,22.4,2,0.06,0.3,0.1,564,19,111,261,200,23,563,17,5,29.4,11,64.7,263,1450,760,11,8,21,3,291,270393,Left Winger,20-05-1996,28,['Denmark'],185,left,04-09-2024,Without Club,0,3000000,Foot injury - Return unknown,4.0,7.042105263157896,0.4842105263157894,2.357894736842105,4.0
1724,Robin Hack,GER,FW,Gladbach,de  Bundesliga,26-196,1998,24,19,1516,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67.4,74,1,5,22,1,1.54,31,22,9,0.53,1.52,23.9,26.8,-2.9,-0.17,0.36,4,0,0,16,14,7,35,6,13,0,0,0,84,14,15,48.3,17,13,8,6,3,11,23,47.8,12,17,1,16,6,23,23,0,486,622,78.1,7332,2105,282,317,89.0,145,178,81.5,37,69,53.6,4,1.7,2.1,2.3,14,37,20,7,66,4,8,4,0,3.9,3.9,5.7,36,97,0.24,0.24,0.47,0.24,0.47,0.23,0.1,0.34,0.23,0.34,45,2.67,35,2,2,3,2,1,7,0.42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,585,36,9,10,6,35,14,13,11,0,0,486,1,20,41,18,43.9,2.43,1.07,0.1,0.22,20.3,0,0.1,0.1,0.1,824,20,145,394,297,56,824,46,18,39.1,26,56.5,473,2720,1256,32,15,42,29,564,284010,Left Winger,27-08-1998,26,['Germany'],178,right,01-07-2023,Arminia Bielefeld,30-06-2029,8000000,0,4.107142857142857,2.3095238095238093,0.7023809523809524,1.9761904761904763,4.107142857142857
1735,Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,es  La Liga,24-343,2000,11,4,414,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17.0,72,1,7,18,15,2.45,10,2,8,1.74,0.94,9.7,3.0,6.7,1.46,0.92,0,0,0,4,6,4,21,1,3,0,0,0,14,3,3,50.0,8,3,3,5,0,4,9,44.4,5,2,0,2,1,9,3,0,166,206,80.6,2246,596,100,114,87.7,51,58,87.9,5,18,27.8,1,0.6,0.6,0.4,10,12,7,1,19,0,1,0,0,0.7,0.7,1.3,35,48,0.0,0.22,0.22,0.0,0.22,0.16,0.12,0.28,0.16,0.28,20,4.34,19,1,0,0,0,0,1,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,190,16,2,0,0,21,6,8,3,3,0,166,0,4,12,4,33.3,2.61,0.87,0.0,0.0,17.9,1,0.06,-0.7,-0.7,269,6,35,102,139,18,269,18,4,22.2,12,66.7,190,1365,787,18,8,7,5,200,461617,Left Winger,02-04-2000,24,['Spain'],174,right,01-07-2020,: Ablöse -,30-06-2028,22000000,0,10.217391304347826,4.826086956521739,0.30434782608695654,3.347826086956522,10.217391304347826
1744,Romeo Aigbekaen,GER,MF,St. Pauli,de  Bundesliga,20-262,2004,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,795387,Left Winger,22-06-2004,20,"['Germany', 'Nigeria']",189,both,29-01-2025,FC St. Pauli II,30-06-2028,100000,0,0.0,0.0,0.0,0.0,0.0
1755,Ryan Fraser,SCO,"FW,DF",Southampton,eng  Premier League,31-015,1994,8,4,306,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12.1,60,0,4,17,5,0.25,4,10,-6,-1.76,-0.06,5.6,10.2,-4.6,-1.35,0.15,0,1,0,1,4,1,12,1,2,0,1,0,10,2,3,40.0,6,2,2,4,0,4,6,66.7,2,1,1,0,1,7,9,0,77,103,74.8,1121,208,43,46,93.5,28,40,70.0,3,10,30.0,0,0.1,0.1,-0.1,2,3,1,0,8,0,0,0,0,0.0,0.0,0.1,10,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,5,1.47,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,97,5,0,0,0,12,3,2,2,0,0,77,1,2,1,1,100.0,0.29,0.29,0.0,0.0,31.6,0,0.03,0.0,0.0,131,12,45,50,37,3,131,3,2,66.7,1,33.3,74,492,252,5,2,4,2,94,146795,Left Winger,24-02-1994,30,['Scotland'],163,right,30-08-2024,Newcastle United,30-06-2026,3000000,unknown injury - Return unknown,4.11764705882353,3.5882352941176467,0.0,1.1764705882352942,4.11764705882353
