Unnamed: 0.1,name,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,xAG,npxG+xAG,PrgP,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,2CrdY,Fls,Fld,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,Tkl.1,Tkl%,Pass,Tkl+Int,Clr,Err,Cmp%,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,PPA,CrsPA,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,SCA,SCA90,PassLive,PassDead,TO,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,PSxG,PSxG/SoT,PSxG+/-,/90,Att (GK),Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
476,David de Gea,942,ESP,GK,Fiorentina,it  Serie A,34-124,1990.0,25.0,817.0,557.0,254.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,870.0,756.0,868.0,2.0,0.0,0.0,0.0,,0.0,,467.0,2259.0,1327.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,25.0,25.0,2250.0,1.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,100.0,0.0,0.0,,0.0,0.0,8.0,0.0,72.1,79.0,79.0,100.0,262.0,266.0,98.5,247.0,465.0,53.1,0.0,0.6,2.0,0.0,0.0,90.0,89.3,90.0,25.0,0.0,,3.0,1.68,40.0,27.0,13.0,0.52,0.52,32.0,28.0,4.0,0.16,-0.17,27.0,1.08,103.0,75.0,74.8,13.0,3.0,9.0,8.0,32.0,1.0,2.0,0.0,66.7,7.0,0.28,5.0,2.0,0.0,0.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,28.0,0.25,2.0,0.08,625.0,87.0,41.3,35.9,54.8,44.7,352.0,10.0,2.8,17.0,0.68,13.9,59377,Goalkeeper,1990-11-07,34,['Spain'],192.0,right,2024-08-09,Without Club,2025-06-30,5000000.0,
482,Dean Henderson,1092,ENG,GK,Crystal Palace,eng  Premier League,27-364,1997.0,28.0,904.0,619.0,284.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,,14.9,0.0,0.0,0.0,0.0,0.01,0.0,0.0,978.0,797.0,975.0,2.0,1.0,1.0,0.0,,0.0,,556.0,3303.0,1508.0,0.0,0.0,0.0,2.0,0.0,429.0,0.0,28.0,28.0,2520.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,11.0,1.0,91.7,2.0,2.0,40.0,0.0,2.0,18.0,0.0,61.6,136.0,136.0,100.0,271.0,273.0,99.3,146.0,490.0,29.8,0.0,0.0,1.0,0.0,0.0,90.0,100.0,90.0,28.0,0.0,,0.0,1.39,36.0,33.0,3.0,0.11,,44.1,35.4,8.8,0.31,,33.0,1.18,109.0,77.0,70.6,10.0,9.0,9.0,9.0,32.1,1.0,1.0,0.0,50.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0.32,3.9,0.14,689.0,86.0,47.5,38.5,52.8,43.1,409.0,20.0,4.9,32.0,1.14,14.6,258919,Goalkeeper,1997-03-12,27,['England'],188.0,right,2023-08-31,Manchester United,2028-06-30,15000000.0,
499,Devis Vásquez,2572,COL,GK,Empoli,it  Serie A,26-303,1998.0,23.0,813.0,630.0,181.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,871.0,705.0,863.0,8.0,1.0,0.0,1.0,100.0,0.0,0.0,508.0,2574.0,1515.0,0.0,0.0,0.0,1.0,0.0,455.0,0.0,23.0,23.0,2070.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,26.0,7.0,1.0,87.5,0.0,0.0,,0.0,0.0,16.0,3.0,60.6,65.0,65.0,100.0,243.0,253.0,96.0,185.0,492.0,37.6,0.1,0.0,0.0,1.0,0.0,90.0,82.1,90.0,23.0,0.0,,5.0,0.91,21.0,32.0,-11.0,-0.48,1.72,18.0,30.6,-12.6,-0.55,-0.03,32.0,1.39,93.0,60.0,66.7,4.0,9.0,10.0,5.0,21.7,1.0,1.0,1.0,50.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.29,-3.5,-0.15,697.0,76.0,47.1,38.6,64.9,51.6,394.0,28.0,7.1,10.0,0.43,10.4,495722,Goalkeeper,1998-05-12,26,['Colombia'],195.0,right,2024-07-18,AC Milan,2025-06-30,4000000.0,
501,Diego Conde,568,ESP,GK,Villarreal,es  La Liga,26-134,1998.0,19.8,587.0,462.0,124.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,639.0,553.0,634.0,5.0,0.0,0.0,0.0,,0.0,,369.0,1882.0,1103.0,0.0,0.0,0.0,1.0,0.0,322.0,0.0,20.0,20.0,1782.0,1.0,1.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.01,0.01,0.0,0.01,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,100.0,2.0,2.0,50.0,0.0,3.0,9.0,2.0,79.6,107.0,108.0,99.1,257.0,263.0,97.7,101.0,213.0,47.4,0.0,0.8,2.0,1.0,0.0,89.0,73.3,89.0,19.0,0.0,,1.0,1.71,36.0,29.0,7.0,0.35,-0.34,33.8,22.1,11.6,0.59,-0.16,29.0,1.46,83.0,55.0,68.7,10.0,6.0,4.0,2.0,10.0,3.0,0.0,1.0,0.0,3.0,0.15,1.0,2.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,22.5,0.25,-5.5,-0.28,492.0,99.0,23.8,28.9,42.6,38.1,306.0,18.0,5.9,13.0,0.66,11.2,341713,Goalkeeper,1998-10-28,26,['Spain'],188.0,right,2024-07-02,CD Leganés,2029-06-30,10000000.0,
510,Dimitry Bertaud,311,COD,GK,Montpellier,fr  Ligue 1,26-278,1998.0,3.0,92.0,60.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,99.0,83.0,99.0,0.0,0.0,0.0,0.0,,0.0,,47.0,265.0,138.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,0.0,68.5,7.0,7.0,100.0,32.0,32.0,100.0,24.0,52.0,46.2,0.0,0.0,0.0,0.0,0.0,90.0,12.0,90.0,3.0,0.0,,22.0,1.0,6.0,8.0,-2.0,-0.67,0.97,3.4,7.5,-4.1,-1.35,-0.62,8.0,2.67,16.0,8.0,56.3,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.36,-1.7,-0.56,66.0,14.0,42.4,36.5,56.0,44.8,43.0,8.0,18.6,2.0,0.67,12.8,371816,Goalkeeper,1998-06-06,26,"['DR Congo', 'France']",180.0,right,2017-07-01,: Ablöse -,2025-06-30,1200000.0,
524,Dominik Greif,1016,SVK,GK,Mallorca,es  La Liga,27-339,1997.0,22.0,771.0,553.0,212.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,803.0,658.0,794.0,9.0,0.0,0.0,2.0,100.0,0.0,0.0,463.0,2274.0,1286.0,0.0,0.0,0.0,1.0,0.0,384.0,0.0,22.0,22.0,1980.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,1.0,85.7,0.0,0.0,,0.0,0.0,5.0,1.0,70.2,91.0,91.0,100.0,247.0,248.0,99.6,203.0,426.0,47.7,0.1,0.0,0.0,1.0,0.0,90.0,81.5,90.0,22.0,0.0,,5.0,1.36,22.0,26.0,-4.0,-0.18,0.42,24.4,22.0,2.5,0.11,0.7,26.0,1.18,80.0,54.0,70.0,8.0,6.0,8.0,4.0,18.2,2.0,0.0,0.0,0.0,4.0,0.18,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.26,-4.4,-0.2,627.0,91.0,42.3,36.8,64.5,49.4,377.0,12.0,3.2,14.0,0.64,12.1,316884,Goalkeeper,1997-04-06,27,['Slovakia'],197.0,right,2021-07-06,Slovan Bratislava,2026-06-30,6000000.0,
528,Donovan Léon,1419,GUF,GK,Auxerre,fr  Ligue 1,32-128,1992.0,23.0,794.0,556.0,236.0,94.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,453.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,862.0,710.0,859.0,2.0,1.0,0.0,1.0,100.0,0.0,0.0,489.0,2655.0,1577.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,23.0,23.0,2070.0,2.0,2.0,0.0,2.0,0.0,0.4,0.4,1.0,0.0,0.09,0.09,0.0,0.09,0.0,0.02,0.02,0.0,0.02,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,1.0,85.7,0.0,0.0,0.0,1.0,0.0,20.0,1.0,57.1,54.0,54.0,100.0,185.0,186.0,99.5,214.0,551.0,38.8,0.1,1.6,3.0,2.0,0.0,90.0,92.0,90.0,23.0,0.0,,0.0,1.3,35.0,35.0,0.0,0.0,1.0,30.2,38.9,-8.6,-0.38,0.7,35.0,1.52,115.0,82.0,73.0,8.0,6.0,9.0,6.0,26.1,4.0,0.0,0.0,0.0,10.0,0.43,7.0,3.0,0.0,0.0,2.0,0.09,0.0,2.0,0.0,0.0,0.0,0.0,37.2,0.3,4.2,0.18,651.0,114.0,56.4,43.3,82.3,59.1,375.0,22.0,5.9,38.0,1.65,15.7,170911,Goalkeeper,1992-11-03,32,"['French Guiana', 'France']",187.0,right,2020-07-01,Stade Brestois 29,2027-06-30,500000.0,
541,Ederson,780,BRA,GK,Manchester City,eng  Premier League,31-206,1993.0,19.0,706.0,625.0,81.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,749.0,523.0,740.0,9.0,0.0,0.0,0.0,,0.0,,501.0,2333.0,1477.0,0.0,0.0,0.0,1.0,0.0,480.0,0.0,19.0,19.0,1710.0,3.0,3.0,0.0,3.0,0.0,0.8,0.8,1.0,0.0,0.16,0.16,0.0,0.16,0.0,0.04,0.04,0.0,0.04,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,87.0,114.0,114.0,100.0,359.0,366.0,98.1,139.0,223.0,62.3,0.0,2.2,3.0,1.0,0.0,90.0,67.9,90.0,19.0,0.0,,4.0,1.84,37.0,23.0,14.0,0.74,0.63,35.8,23.2,12.6,0.66,0.7,23.0,1.21,69.0,47.0,69.6,11.0,2.0,6.0,5.0,26.3,2.0,0.0,0.0,0.0,5.0,0.26,5.0,0.0,0.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,25.7,0.36,3.7,0.2,650.0,77.0,18.9,28.0,23.2,31.2,166.0,10.0,6.0,36.0,1.89,17.5,238223,Goalkeeper,1993-08-17,31,"['Brazil', 'Portugal']",188.0,left,2017-07-01,SL Benfica,2026-06-30,30000000.0,
545,Edoardo Corvi,726,ITA,GK,Parma,it  Serie A,23-353,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528181,Goalkeeper,2001-03-23,23,['Italy'],187.0,right,2020-07-01,Parma Primavera,2027-06-30,350000.0,
547,Edoardo Piana,2515,ITA,GK,Udinese,it  Serie A,21-163,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612059,Goalkeeper,2003-09-29,21,['Italy'],198.0,right,2022-07-01,Udinese Primavera,,50000.0,
