Unnamed: 0.1,name,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,xAG,npxG+xAG,PrgP,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,2CrdY,Fls,Fld,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,Tkl.1,Tkl%,Pass,Tkl+Int,Clr,Err,Cmp%,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,PPA,CrsPA,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,SCA,SCA90,PassLive,PassDead,TO,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,PSxG,PSxG/SoT,PSxG+/-,/90,Att (GK),Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
1148,Lesley Ugochukwu,2540,FRA,MF,Southampton,eng  Premier League,20-350,2004.0,10.5,430.0,422.0,8.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,10.0,0.0,5.0,0.0,0.0,0.48,0.0,0.0,,20.9,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4,540.0,29.0,122.0,319.0,104.0,13.0,13.0,68.4,5.0,26.3,287.0,1612.0,755.0,18.0,9.0,5.0,5.0,8.0,369.0,15.0,17.0,9.0,943.0,1.0,1.0,0.0,4.0,0.0,0.7,1.1,39.0,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.1,0.03,0.1,0.0,19.0,12.0,5.0,18.0,0.0,1.0,0.0,40.0,12.0,12.0,50.0,38.0,13.0,48.1,11.0,43.0,13.0,1.0,85.6,183.0,203.0,90.1,160.0,172.0,93.0,10.0,21.0,47.6,0.4,0.3,9.0,5.0,1.0,55.0,37.4,75.0,1.0,8.0,33.0,5.0,0.47,8.0,26.0,-18.0,-1.72,-0.01,8.1,27.1,-19.0,-1.81,-0.52,,,,,,,,,,,,,,,16.0,1.52,12.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,711999,Defensive Midfield,2004-03-26,20,"['France', 'Nigeria']",190.0,right,2024-08-16,Chelsea FC,2025-05-31,25000000.0,
1172,Louis Mouton,1738,FRA,MF,Saint-Étienne,fr  Ligue 1,22-281,2002.0,10.5,480.0,460.0,17.0,6.0,5.0,4.0,13.0,4.0,7.0,0.0,7.0,0.0,384.0,3.0,13.0,0.0,15.0,3.0,20.0,1.43,0.29,0.0,0.0,21.5,0.0,0.0,1.2,1.2,0.08,-1.2,-1.2,607.0,17.0,140.0,311.0,164.0,21.0,11.0,52.4,10.0,47.6,316.0,1417.0,692.0,15.0,7.0,2.0,8.0,12.0,393.0,38.0,19.0,12.0,947.0,1.0,1.0,0.0,2.0,0.0,1.2,2.4,43.0,0.0,0.1,0.1,0.0,0.1,0.11,0.11,0.22,0.11,0.22,0.0,20.0,6.0,10.0,19.0,0.0,0.0,0.0,55.0,5.0,9.0,35.7,39.0,16.0,57.1,13.0,49.0,16.0,0.0,80.0,195.0,220.0,88.6,142.0,176.0,80.7,34.0,50.0,68.0,1.1,-0.2,12.0,6.0,1.0,50.0,42.1,66.0,0.0,7.0,22.0,4.0,0.89,12.0,21.0,-9.0,-0.86,0.73,14.0,23.7,-9.7,-0.92,0.47,,,,,,,,,,,,,,,23.0,2.19,17.0,3.0,2.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,904662,Defensive Midfield,2002-06-03,22,['France'],180.0,right,2022-07-01,AS Saint-Étienne B,2025-06-30,800000.0,
1197,Lucas Torró,2510,ESP,MF,Osasuna,es  La Liga,30-235,1994.0,22.5,987.0,971.0,13.0,13.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,749.0,3.0,7.0,3.0,18.0,5.0,27.8,0.8,0.22,0.17,0.6,16.7,0.0,0.0,1.3,1.3,0.07,1.7,1.7,1216.0,70.0,320.0,741.0,169.0,36.0,5.0,71.4,2.0,28.6,514.0,1958.0,633.0,6.0,9.0,0.0,28.0,18.0,708.0,24.0,24.0,24.0,2025.0,0.0,3.0,3.0,9.0,0.0,0.7,2.0,79.0,0.13,0.0,0.13,0.13,0.13,0.06,0.03,0.09,0.06,0.09,0.0,58.0,28.0,32.0,28.0,0.0,2.0,0.0,130.0,116.0,40.0,74.4,47.0,24.0,51.1,23.0,79.0,43.0,3.0,75.9,347.0,442.0,78.5,318.0,383.0,83.0,57.0,112.0,50.9,1.2,-0.7,6.0,3.0,0.0,84.0,83.3,84.0,17.0,0.0,,2.0,1.29,27.0,32.0,-5.0,-0.22,-0.22,22.9,30.9,-8.0,-0.36,-0.3,,,,,,,,,,,,,,,27.0,1.2,22.0,0.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,213670,Defensive Midfield,1994-07-19,30,['Spain'],190.0,right,2020-08-04,Eintracht Frankfurt,2027-06-30,3500000.0,
1198,Lucas Tousart,2517,FRA,MF,Union Berlin,de  Bundesliga,27-316,1997.0,5.5,134.0,134.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,3.0,0.0,6.0,4.0,66.7,1.1,0.73,0.0,0.0,19.4,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,213.0,20.0,57.0,113.0,46.0,17.0,5.0,55.6,4.0,44.4,79.0,368.0,148.0,4.0,0.0,1.0,7.0,5.0,87.0,10.0,10.0,6.0,492.0,1.0,1.0,0.0,2.0,0.0,0.4,0.7,17.0,0.0,0.18,0.18,0.0,0.18,0.05,0.08,0.13,0.05,0.13,0.0,10.0,4.0,5.0,8.0,0.0,0.0,0.0,23.0,19.0,12.0,61.3,15.0,5.0,41.7,6.0,20.0,17.0,0.0,66.4,55.0,71.0,77.5,27.0,40.0,67.5,4.0,12.0,33.3,0.5,0.6,2.0,3.0,0.0,49.0,21.9,64.0,0.0,4.0,28.0,7.0,1.1,4.0,9.0,-5.0,-0.91,-0.35,5.4,8.6,-3.1,-0.57,-0.43,,,,,,,,,,,,,,,7.0,1.28,5.0,0.0,0.0,0.0,2.0,0.37,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,353948,Defensive Midfield,1997-04-29,27,['France'],184.0,right,2023-07-19,Hertha BSC,,4000000.0,
1212,Luka Janes,1487,GER,MF,Heidenheim,de  Bundesliga,21-051,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825971,Defensive Midfield,2004-01-19,21,"['Germany', 'Croatia']",183.0,right,2023-07-01,1.FC Heidenheim 1846 U19,2028-06-30,200000.0,
1237,Mahmut Kücüksahin,1694,,DF,Augsburg,de  Bundesliga,20-338,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730486,Defensive Midfield,2004-04-07,20,"['Türkiye', 'Germany']",182.0,right,2024-07-17,FC Augsburg II,2027-06-30,175000.0,
1246,Mandela Keita,1281,BEL,MF,Parma,it  Serie A,22-305,2002.0,11.2,413.0,405.0,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,2.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,,28.6,0.0,0.0,0.0,0.0,0.02,0.0,0.0,503.0,24.0,118.0,309.0,86.0,0.0,8.0,50.0,4.0,25.0,315.0,1537.0,675.0,8.0,14.0,0.0,17.0,11.0,333.0,5.0,20.0,14.0,1009.0,1.0,1.0,0.0,6.0,1.0,0.9,0.9,29.0,0.0,0.09,0.09,0.0,0.09,0.0,0.08,0.08,0.0,0.08,1.0,19.0,23.0,7.0,16.0,0.0,1.0,0.0,53.0,11.0,8.0,57.9,29.0,11.0,57.9,6.0,36.0,15.0,1.0,90.3,194.0,203.0,95.6,145.0,162.0,89.5,25.0,33.0,75.8,0.6,0.1,12.0,3.0,0.0,50.0,40.0,62.0,3.0,6.0,23.0,4.0,0.95,11.0,16.0,-5.0,-0.45,0.09,11.7,15.4,-3.7,-0.33,0.28,,,,,,,,,,,,,,,24.0,2.14,21.0,0.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,707844,Defensive Midfield,2002-05-10,22,"['Belgium', 'Guinea']",180.0,right,2024-08-30,Royal Antwerp FC,2029-06-30,11000000.0,
1254,Manuel Locatelli,1449,ITA,MF,Juventus,it  Serie A,27-062,1998.0,21.7,1711.0,1635.0,72.0,65.0,1.0,23.0,13.0,4.0,3.0,0.0,2.0,0.0,1512.0,4.0,12.0,0.0,15.0,4.0,26.7,0.69,0.18,0.0,0.0,21.3,0.0,0.0,0.7,0.7,0.05,-0.7,-0.7,1925.0,106.0,474.0,1211.0,254.0,11.0,7.0,41.2,9.0,52.9,1103.0,5263.0,2706.0,24.0,28.0,1.0,16.0,4.0,1452.0,23.0,26.0,24.0,1956.0,2.0,2.0,0.0,5.0,0.0,1.0,1.7,213.0,0.0,0.09,0.09,0.0,0.09,0.03,0.05,0.08,0.03,0.08,0.0,33.0,15.0,18.0,30.0,0.0,1.0,0.0,95.0,26.0,15.0,63.4,44.0,18.0,52.9,29.0,62.0,49.0,0.0,88.4,594.0,643.0,92.4,716.0,788.0,90.9,183.0,240.0,76.3,1.7,1.0,18.0,21.0,1.0,75.0,77.6,81.0,14.0,2.0,10.0,1.0,1.85,35.0,21.0,14.0,0.64,-0.31,30.3,21.9,8.4,0.39,-0.36,,,,,,,,,,,,,,,69.0,3.17,58.0,4.0,1.0,2.0,8.0,0.37,6.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,265088,Defensive Midfield,1998-01-08,27,['Italy'],185.0,right,2023-07-01,US Sassuolo,2028-06-30,28000000.0,
1258,Marc Bernal,301,ESP,MF,Barcelona,es  La Liga,17-289,2007.0,2.7,160.0,154.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,2.0,0.0,2.0,1.0,50.0,0.74,0.37,0.0,0.0,26.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,184.0,4.0,47.0,116.0,21.0,1.0,2.0,66.7,1.0,33.3,97.0,461.0,150.0,0.0,2.0,0.0,2.0,2.0,137.0,2.0,3.0,3.0,242.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,0.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,9.0,1.0,6.0,14.3,8.0,7.0,87.5,4.0,9.0,4.0,0.0,92.5,66.0,71.0,93.0,72.0,77.0,93.5,10.0,11.0,90.9,0.1,0.0,1.0,0.0,0.0,81.0,10.0,81.0,1.0,0.0,,0.0,3.0,6.0,3.0,3.0,1.12,-0.65,6.0,2.3,3.7,1.39,0.1,,,,,,,,,,,,,,,1.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1018920,Defensive Midfield,2007-05-26,17,['Spain'],191.0,left,2024-07-01,FC Barcelona Atlètic,2026-06-30,5000000.0,"Cruciate ligament tear - Return expected on Apr 30, 2025"
1263,Marc Roca,2135,ESP,MF,Betis,es  La Liga,28-105,1996.0,10.1,538.0,510.0,26.0,24.0,0.0,4.0,10.0,0.0,1.0,0.0,1.0,0.0,465.0,2.0,10.0,2.0,12.0,4.0,33.3,1.19,0.4,0.17,0.5,16.9,0.0,0.0,1.1,1.1,0.09,0.9,0.9,632.0,27.0,154.0,374.0,108.0,19.0,4.0,80.0,1.0,20.0,385.0,2069.0,1037.0,11.0,14.0,0.0,9.0,7.0,427.0,13.0,14.0,11.0,906.0,2.0,4.0,2.0,4.0,0.0,1.0,2.1,59.0,0.2,0.2,0.4,0.2,0.4,0.11,0.1,0.21,0.11,0.21,0.0,16.0,5.0,14.0,14.0,0.0,0.0,0.0,51.0,5.0,13.0,27.8,20.0,9.0,52.9,12.0,34.0,14.0,2.0,86.4,220.0,236.0,93.2,198.0,216.0,91.7,33.0,54.0,61.1,0.5,1.0,12.0,6.0,2.0,65.0,37.3,76.0,5.0,3.0,25.0,0.0,1.36,12.0,10.0,2.0,0.2,0.2,15.2,10.5,4.7,0.47,0.34,,,,,,,,,,,,,,,24.0,2.38,19.0,1.0,2.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,336869,Defensive Midfield,1996-11-26,28,['Spain'],184.0,left,2024-07-01,Leeds United,2029-06-30,8000000.0,
1297,Mario Martín,1579,ESP,MF,Valladolid,es  La Liga,21-006,2004.0,15.1,619.0,587.0,30.0,17.0,2.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,527.0,2.0,9.0,0.0,22.0,9.0,40.9,1.46,0.6,0.0,0.0,22.8,0.0,0.0,1.1,1.1,0.05,-1.1,-1.1,837.0,61.0,263.0,451.0,131.0,20.0,16.0,53.3,11.0,36.7,429.0,2450.0,1080.0,14.0,14.0,2.0,28.0,18.0,520.0,16.0,22.0,15.0,1357.0,1.0,1.0,0.0,7.0,2.0,1.4,2.5,51.0,0.0,0.07,0.07,0.0,0.07,0.07,0.1,0.17,0.07,0.17,1.0,38.0,33.0,18.0,23.0,0.0,1.0,0.0,64.0,26.0,24.0,52.0,45.0,15.0,39.5,18.0,63.0,36.0,6.0,85.1,224.0,256.0,87.5,245.0,266.0,92.1,42.0,63.0,66.7,1.2,-0.4,11.0,3.0,1.0,62.0,55.8,80.0,6.0,7.0,23.0,1.0,0.5,12.0,37.0,-25.0,-1.66,-0.06,14.4,25.1,-10.7,-0.71,0.48,,,,,,,,,,,,,,,29.0,1.92,18.0,1.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,948273,Defensive Midfield,2004-03-05,20,['Spain'],177.0,right,2024-08-23,Real Madrid Castilla,2025-06-30,800000.0,
1308,Marten de Roon,2162,NED,"MF,DF",Atalanta,it  Serie A,33-347,1991.0,25.0,1724.0,1636.0,87.0,65.0,0.0,11.0,24.0,21.0,0.0,0.0,0.0,0.0,1499.0,1.0,12.0,4.0,10.0,4.0,40.0,0.4,0.16,0.4,1.0,23.0,0.0,0.0,0.8,0.8,0.08,3.2,3.2,1929.0,56.0,459.0,1144.0,338.0,12.0,3.0,37.5,4.0,50.0,1146.0,5116.0,2781.0,27.0,43.0,0.0,19.0,7.0,1361.0,24.0,27.0,25.0,2248.0,3.0,7.0,4.0,5.0,0.0,1.7,2.4,187.0,0.16,0.12,0.28,0.16,0.28,0.03,0.07,0.1,0.03,0.1,0.0,38.0,16.0,32.0,34.0,0.0,0.0,0.0,111.0,35.0,24.0,59.3,57.0,21.0,45.7,23.0,89.0,44.0,1.0,86.9,550.0,607.0,90.6,782.0,861.0,90.8,138.0,204.0,67.6,2.1,1.3,18.0,18.0,2.0,83.0,89.2,87.0,23.0,2.0,31.0,0.0,2.04,58.0,24.0,34.0,1.36,0.37,47.0,22.8,24.3,0.97,1.26,,,,,,,,,,,,,,,55.0,2.2,44.0,9.0,0.0,2.0,13.0,0.52,11.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,133179,Defensive Midfield,1991-03-29,33,['Netherlands'],185.0,right,2017-08-10,Middlesbrough FC,2026-06-30,7000000.0,
1317,Martín Zubimendi,2738,ESP,MF,Real Sociedad,es  La Liga,26-037,1999.0,23.9,1310.0,1266.0,40.0,38.0,2.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,1091.0,4.0,17.0,1.0,14.0,4.0,28.6,0.59,0.17,0.07,0.25,15.5,0.0,0.0,1.6,1.6,0.12,-0.6,-0.6,1575.0,94.0,358.0,994.0,233.0,38.0,15.0,65.2,8.0,34.8,777.0,4101.0,1858.0,29.0,25.0,3.0,27.0,14.0,1028.0,36.0,26.0,24.0,2149.0,1.0,2.0,1.0,4.0,0.0,0.8,2.5,147.0,0.04,0.04,0.08,0.04,0.08,0.07,0.03,0.1,0.07,0.1,0.0,36.0,18.0,32.0,32.0,1.0,0.0,0.0,106.0,41.0,21.0,66.1,56.0,22.0,66.7,21.0,88.0,58.0,2.0,83.3,511.0,585.0,87.4,480.0,550.0,87.3,82.0,129.0,63.6,0.9,0.2,13.0,19.0,1.0,83.0,88.4,86.0,22.0,2.0,38.0,0.0,1.31,21.0,23.0,-2.0,-0.08,0.88,27.6,25.5,2.1,0.09,0.87,,,,,,,,,,,,,,,36.0,1.51,30.0,0.0,3.0,1.0,5.0,0.21,4.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,423440,Defensive Midfield,1999-02-02,26,['Spain'],181.0,right,2020-09-10,Real Sociedad B,2027-06-30,60000000.0,
1321,Marvin Schulz,2285,GER,"DF,MF",Holstein Kiel,de  Bundesliga,30-055,1995.0,3.0,155.0,132.0,22.0,12.0,0.0,0.0,12.0,0.0,10.0,4.0,3.0,0.0,121.0,1.0,0.0,0.0,3.0,1.0,33.3,0.99,0.33,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,202.0,19.0,82.0,92.0,30.0,1.0,1.0,33.3,1.0,33.3,88.0,493.0,272.0,4.0,4.0,1.0,7.0,2.0,106.0,1.0,10.0,3.0,274.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.23,0.01,0.23,0.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,16.0,1.0,3.0,25.0,5.0,2.0,25.0,4.0,5.0,13.0,0.0,78.1,42.0,47.0,89.4,66.0,78.0,84.6,11.0,24.0,45.8,0.5,-0.7,4.0,2.0,2.0,27.0,12.2,62.0,0.0,7.0,12.0,7.0,0.8,2.0,9.0,-7.0,-2.3,-1.52,2.4,6.5,-4.1,-1.33,-0.81,,,,,,,,,,,,,,,8.0,2.62,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,168678,Defensive Midfield,1995-01-15,30,['Germany'],186.0,right,2022-07-01,FC Luzern,2025-06-30,700000.0,
1350,Mats Wieffer,2656,NED,MF,Brighton,eng  Premier League,25-115,1999.0,5.4,373.0,367.0,6.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,323.0,0.0,9.0,1.0,5.0,2.0,40.0,0.92,0.37,0.2,0.5,11.0,0.0,0.0,0.5,0.5,0.09,0.5,0.5,457.0,25.0,106.0,275.0,82.0,9.0,4.0,44.4,5.0,55.6,257.0,1115.0,446.0,5.0,6.0,0.0,8.0,7.0,296.0,9.0,16.0,4.0,490.0,1.0,2.0,1.0,3.0,0.0,0.6,1.1,37.0,0.18,0.18,0.37,0.18,0.37,0.08,0.11,0.19,0.08,0.19,0.0,15.0,5.0,8.0,12.0,0.0,0.0,0.0,44.0,18.0,14.0,56.3,23.0,9.0,56.3,9.0,31.0,13.0,2.0,86.6,147.0,160.0,91.9,144.0,162.0,88.9,23.0,30.0,76.7,0.2,0.4,7.0,2.0,0.0,31.0,19.4,72.0,1.0,12.0,17.0,2.0,1.63,10.0,12.0,-2.0,-0.37,-0.72,8.0,10.2,-2.2,-0.4,-0.6,,,,,,,,,,,,,,,17.0,3.12,17.0,0.0,0.0,0.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,415381,Defensive Midfield,1999-11-16,25,['Netherlands'],188.0,right,2024-07-05,Feyenoord Rotterdam,2029-06-30,30000000.0,
1362,Matteo Prati,2063,ITA,MF,Cagliari,it  Serie A,21-073,2003.0,3.0,123.0,116.0,7.0,4.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,92.0,0.0,3.0,0.0,1.0,0.0,0.0,0.34,0.0,0.0,,29.3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,150.0,3.0,40.0,82.0,29.0,1.0,1.0,25.0,1.0,25.0,71.0,291.0,127.0,1.0,2.0,0.0,2.0,2.0,87.0,3.0,7.0,4.0,268.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.17,0.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,6.0,2.0,33.3,1.0,8.0,3.0,1.0,74.8,28.0,33.0,84.8,49.0,57.0,86.0,14.0,29.0,48.3,0.3,-0.5,4.0,2.0,1.0,38.0,10.6,58.0,0.0,3.0,12.0,19.0,0.43,1.0,4.0,-3.0,-1.01,-0.53,3.1,3.5,-0.4,-0.15,0.28,,,,,,,,,,,,,,,6.0,2.01,4.0,1.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,876298,Defensive Midfield,2003-12-28,21,['Italy'],185.0,right,2023-08-17,SPAL,2028-06-30,9000000.0,
1424,Mikel Vesga,2594,ESP,MF,Athletic Club,es  La Liga,31-294,1993.0,7.9,422.0,413.0,8.0,6.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,346.0,1.0,3.0,0.0,5.0,2.0,40.0,0.63,0.25,0.0,0.0,19.0,0.0,0.0,0.4,0.4,0.08,-0.4,-0.4,495.0,17.0,98.0,311.0,90.0,10.0,2.0,40.0,3.0,60.0,222.0,910.0,431.0,8.0,8.0,3.0,9.0,7.0,317.0,19.0,19.0,7.0,715.0,0.0,0.0,0.0,1.0,0.0,0.6,1.1,53.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,0.0,10.0,1.0,10.0,12.0,0.0,0.0,0.0,52.0,15.0,10.0,60.0,18.0,9.0,40.9,7.0,28.0,12.0,0.0,82.0,146.0,164.0,89.0,158.0,190.0,83.2,37.0,55.0,67.3,0.5,-0.6,11.0,4.0,0.0,38.0,29.4,70.0,2.0,12.0,19.0,5.0,1.79,17.0,7.0,10.0,1.26,0.68,14.1,7.2,6.8,0.86,0.37,,,,,,,,,,,,,,,19.0,2.39,18.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,300168,Defensive Midfield,1993-04-08,31,['Spain'],191.0,left,2016-07-01,Bilbao Athletic,2027-06-30,3000000.0,
1427,Milan Badelj,190,CRO,MF,Genoa,it  Serie A,36-014,1989.0,14.9,767.0,730.0,32.0,26.0,4.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,619.0,5.0,9.0,1.0,14.0,2.0,14.3,0.94,0.13,0.07,0.5,21.0,0.0,0.0,1.0,1.0,0.07,0.0,0.0,929.0,56.0,244.0,568.0,123.0,13.0,8.0,50.0,6.0,37.5,446.0,1741.0,693.0,7.0,7.0,1.0,17.0,9.0,600.0,14.0,21.0,19.0,1345.0,0.0,1.0,1.0,2.0,0.0,1.1,2.1,80.0,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.14,0.07,0.14,0.0,17.0,17.0,18.0,12.0,0.0,0.0,0.0,67.0,10.0,5.0,66.7,25.0,13.0,39.4,12.0,43.0,41.0,0.0,80.7,276.0,323.0,85.4,274.0,305.0,89.8,53.0,104.0,51.0,0.9,-1.1,12.0,9.0,0.0,64.0,53.4,69.0,4.0,2.0,19.0,3.0,1.14,11.0,15.0,-4.0,-0.27,0.19,14.7,18.4,-3.7,-0.25,-0.09,,,,,,,,,,,,,,,24.0,1.61,18.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,40633,Defensive Midfield,1989-02-25,35,['Croatia'],186.0,right,2020-09-16,SS Lazio,2025-06-30,800000.0,"Team captain; Yellow card suspension -  - Italy Cup - 1 matchday; Adductor pain - Return expected on Feb 26, 2025"
1443,Moisés Caicedo,418,ECU,MF,Chelsea,eng  Premier League,23-129,2001.0,27.2,1677.0,1627.0,47.0,30.0,10.0,10.0,8.0,17.0,0.0,0.0,0.0,0.0,1502.0,3.0,17.0,1.0,14.0,3.0,21.4,0.51,0.11,0.07,0.33,24.8,0.0,0.0,0.6,0.6,0.05,0.4,0.4,1948.0,67.0,415.0,1203.0,349.0,10.0,16.0,41.0,14.0,35.9,1101.0,5101.0,2450.0,31.0,23.0,2.0,29.0,17.0,1386.0,28.0,28.0,28.0,2451.0,2.0,3.0,1.0,9.0,0.0,2.6,3.2,147.0,0.04,0.07,0.11,0.04,0.11,0.02,0.09,0.12,0.02,0.12,0.0,57.0,41.0,39.0,49.0,1.0,1.0,0.0,167.0,25.0,10.0,71.4,82.0,41.0,62.1,28.0,121.0,38.0,0.0,89.6,675.0,731.0,92.3,669.0,723.0,92.5,128.0,167.0,76.6,2.4,-0.6,23.0,25.0,2.0,88.0,97.3,88.0,23.0,0.0,,0.0,1.75,51.0,35.0,16.0,0.59,-0.72,54.6,36.8,17.8,0.66,2.05,,,,,,,,,,,,,,,74.0,2.72,66.0,0.0,0.0,6.0,7.0,0.26,6.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,687626,Defensive Midfield,2001-11-02,23,['Ecuador'],178.0,right,2023-08-14,Brighton & Hove Albion,2031-06-30,80000000.0,
