Unnamed: 0.1,name,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,xAG,npxG+xAG,PrgP,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,2CrdY,Fls,Fld,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,Tkl.1,Tkl%,Pass,Tkl+Int,Clr,Err,Cmp%,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,PPA,CrsPA,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,SCA,SCA90,PassLive,PassDead,TO,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,PSxG,PSxG/SoT,PSxG+/-,/90,Att (GK),Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
1588,Pablo Sarabia,2255,ESP,"MF,FW",Wolves,eng  Premier League,32-304,1992.0,6.0,282.0,233.0,41.0,13.0,4.0,0.0,32.0,6.0,16.0,15.0,1.0,0.0,189.0,8.0,12.0,1.0,13.0,6.0,46.2,2.16,1.0,0.08,0.17,19.6,0.0,0.0,2.5,2.5,0.19,-1.5,-1.5,349.0,3.0,40.0,172.0,138.0,16.0,4.0,44.4,3.0,33.3,203.0,942.0,493.0,11.0,12.0,0.0,12.0,9.0,241.0,44.0,14.0,6.0,542.0,1.0,2.0,1.0,2.0,0.0,0.7,3.2,44.0,0.17,0.17,0.33,0.17,0.33,0.42,0.12,0.53,0.42,0.53,0.0,11.0,11.0,4.0,7.0,0.0,0.0,0.0,21.0,4.0,6.0,40.0,12.0,7.0,63.6,6.0,16.0,5.0,1.0,67.0,83.0,97.0,85.6,72.0,94.0,76.6,24.0,53.0,45.3,0.9,0.3,8.0,13.0,0.0,39.0,21.5,63.0,0.0,8.0,21.0,6.0,0.8,6.0,12.0,-6.0,-1.0,-0.4,6.8,10.4,-3.5,-0.58,-0.12,,,,,,,,,,,,,,,17.0,2.82,12.0,4.0,1.0,0.0,2.0,0.33,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,74230,Right Winger,1992-05-11,32,['Spain'],174.0,left,2023-01-17,: Ablöse €5.00m,2025-06-30,7000000.0,
1597,Patrick Ciurria,545,ITA,"MF,DF",Monza,it  Serie A,30-030,1995.0,8.4,275.0,228.0,44.0,14.0,1.0,2.0,39.0,14.0,15.0,4.0,7.0,0.0,189.0,3.0,9.0,1.0,7.0,2.0,28.6,0.84,0.24,0.14,0.5,16.9,0.0,0.0,0.7,0.7,0.11,0.3,0.3,356.0,18.0,65.0,156.0,138.0,14.0,4.0,40.0,6.0,60.0,197.0,904.0,406.0,14.0,7.0,1.0,14.0,10.0,214.0,34.0,11.0,9.0,752.0,1.0,2.0,1.0,1.0,0.0,1.7,2.4,16.0,0.12,0.12,0.24,0.12,0.24,0.09,0.2,0.29,0.09,0.29,0.0,10.0,6.0,5.0,7.0,0.0,0.0,0.0,23.0,4.0,14.0,22.2,14.0,2.0,28.6,9.0,19.0,16.0,0.0,68.7,88.0,105.0,83.8,71.0,98.0,72.4,22.0,45.0,48.9,0.9,-0.7,7.0,1.0,1.0,68.0,29.8,79.0,5.0,2.0,21.0,8.0,0.36,4.0,14.0,-10.0,-1.2,-0.43,6.1,13.2,-7.2,-0.86,-0.35,,,,,,,,,,,,,,,16.0,1.91,12.0,3.0,0.0,0.0,2.0,0.24,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,255838,Right Winger,1995-02-09,30,['Italy'],178.0,both,2021-07-31,: Ablöse €1.70m,2026-06-30,3000000.0,
1604,Patrick Wimmer,2666,AUT,"MF,FW",Wolfsburg,de  Bundesliga,23-285,2001.0,12.6,363.0,328.0,33.0,6.0,4.0,1.0,25.0,7.0,15.0,5.0,10.0,0.0,229.0,2.0,25.0,3.0,24.0,6.0,25.0,1.9,0.47,0.13,0.5,18.0,0.0,0.0,2.8,2.8,0.12,0.2,0.2,539.0,13.0,107.0,230.0,218.0,40.0,27.0,56.3,19.0,39.6,285.0,1725.0,909.0,25.0,27.0,8.0,28.0,17.0,301.0,45.0,20.0,14.0,1138.0,4.0,7.0,3.0,5.0,1.0,2.3,5.1,51.0,0.24,0.32,0.55,0.24,0.55,0.22,0.18,0.4,0.22,0.4,0.0,24.0,27.0,22.0,22.0,0.0,0.0,0.0,60.0,26.0,37.0,41.3,30.0,12.0,40.0,20.0,52.0,9.0,0.0,63.1,120.0,168.0,71.4,72.0,103.0,69.9,28.0,48.0,58.3,2.1,1.7,17.0,11.0,3.0,57.0,50.6,71.0,2.0,6.0,24.0,0.0,1.65,26.0,19.0,7.0,0.55,0.31,17.7,19.0,-1.3,-0.11,-0.03,,,,,,,,,,,,,,,46.0,3.64,26.0,7.0,6.0,1.0,12.0,0.95,7.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,533295,Right Winger,2001-05-30,23,['Austria'],182.0,right,2022-07-01,Arminia Bielefeld,2027-06-30,12000000.0,
1624,Pedro,1982,ESP,"FW,MF",Lazio,it  Serie A,37-226,1987.0,8.3,383.0,352.0,29.0,10.0,6.0,2.0,25.0,3.0,12.0,6.0,3.0,0.0,318.0,2.0,10.0,6.0,19.0,6.0,31.6,2.3,0.72,0.26,0.83,18.6,1.0,1.0,3.3,2.5,0.13,2.7,2.5,456.0,4.0,50.0,231.0,181.0,36.0,11.0,50.0,7.0,31.8,265.0,1770.0,877.0,26.0,14.0,9.0,17.0,16.0,347.0,59.0,21.0,5.0,745.0,0.0,6.0,5.0,2.0,0.0,0.9,3.4,46.0,0.72,0.0,0.72,0.6,0.6,0.4,0.11,0.51,0.3,0.41,0.0,14.0,15.0,3.0,10.0,0.0,0.0,0.0,41.0,1.0,3.0,25.0,15.0,9.0,52.9,6.0,18.0,2.0,1.0,83.0,174.0,190.0,91.6,109.0,127.0,85.8,25.0,38.0,65.8,1.4,-0.9,12.0,14.0,1.0,35.0,29.6,65.0,0.0,16.0,26.0,5.0,2.0,18.0,13.0,5.0,0.6,0.15,15.2,8.0,7.3,0.88,0.57,,,,,,,,,,,,,,,28.0,3.39,22.0,4.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,65278,Right Winger,1987-07-28,37,['Spain'],167.0,both,2021-08-19,AS Roma,2025-06-30,1000000.0,
1628,Pedro Neto,1811,POR,FW,Chelsea,eng  Premier League,25-002,2000.0,16.0,564.0,525.0,38.0,9.0,0.0,4.0,77.0,8.0,18.0,4.0,6.0,2.0,442.0,1.0,15.0,3.0,34.0,10.0,29.4,2.12,0.62,0.09,0.3,17.5,0.0,0.0,2.0,2.0,0.06,1.0,1.0,733.0,6.0,68.0,224.0,452.0,81.0,24.0,31.6,34.0,44.7,476.0,3985.0,2135.0,89.0,41.0,34.0,31.0,19.0,537.0,139.0,25.0,15.0,1441.0,4.0,7.0,3.0,6.0,0.0,4.3,6.3,37.0,0.19,0.25,0.44,0.19,0.44,0.12,0.27,0.39,0.12,0.39,0.0,15.0,21.0,7.0,8.0,0.0,0.0,0.0,53.0,9.0,19.0,32.1,15.0,6.0,40.0,8.0,22.0,3.0,0.0,78.4,232.0,252.0,92.1,160.0,194.0,82.5,31.0,71.0,43.7,3.3,-0.3,31.0,20.0,10.0,58.0,57.2,78.0,8.0,10.0,27.0,1.0,1.6,29.0,18.0,11.0,0.69,0.19,27.5,20.8,6.7,0.42,-0.43,,,,,,,,,,,,,,,59.0,3.68,46.0,4.0,5.0,0.0,7.0,0.44,4.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,487465,Right Winger,2000-03-09,24,['Portugal'],174.0,left,2024-08-11,Wolverhampton Wanderers,2031-06-30,55000000.0,
1635,Peter Federico,847,DOM,"MF,FW",Getafe,es  La Liga,22-229,2002.0,3.7,79.0,70.0,7.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,58.0,2.0,4.0,0.0,6.0,1.0,16.7,1.62,0.27,0.0,0.0,20.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,129.0,3.0,17.0,47.0,68.0,10.0,2.0,16.7,8.0,66.7,70.0,316.0,73.0,3.0,2.0,2.0,12.0,9.0,77.0,24.0,12.0,1.0,334.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,0.0,6.0,9.0,1.0,4.0,0.0,0.0,0.0,13.0,6.0,11.0,35.3,7.0,4.0,66.7,6.0,8.0,4.0,0.0,73.4,29.0,36.0,80.6,22.0,28.0,78.6,3.0,5.0,60.0,0.2,-0.1,3.0,4.0,2.0,28.0,13.7,45.0,0.0,11.0,26.0,15.0,0.67,5.0,2.0,3.0,0.81,0.89,5.6,5.2,0.4,0.1,0.42,,,,,,,,,,,,,,,8.0,2.14,5.0,0.0,0.0,1.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,710004,Right Winger,2002-07-25,22,"['Dominican Republic', 'Spain']",180.0,left,2024-07-04,Real Madrid Castilla,2028-06-30,2000000.0,
1636,Phil Foden,872,ENG,"MF,FW",Manchester City,eng  Premier League,24-287,2000.0,17.9,853.0,773.0,77.0,20.0,7.0,2.0,72.0,4.0,42.0,26.0,8.0,1.0,723.0,3.0,22.0,7.0,50.0,16.0,32.0,2.79,0.89,0.14,0.44,18.6,0.0,0.0,4.9,4.9,0.1,2.1,2.1,1037.0,13.0,78.0,357.0,611.0,76.0,13.0,36.1,18.0,50.0,658.0,3355.0,1618.0,45.0,29.0,14.0,35.0,27.0,811.0,115.0,23.0,18.0,1614.0,2.0,9.0,7.0,2.0,0.0,4.7,9.5,94.0,0.39,0.11,0.5,0.39,0.5,0.27,0.26,0.53,0.27,0.53,0.0,5.0,30.0,9.0,5.0,0.0,0.0,0.0,55.0,3.0,7.0,30.0,12.0,7.0,41.2,10.0,21.0,7.0,1.0,84.8,430.0,470.0,91.5,219.0,245.0,89.4,61.0,102.0,59.8,5.1,-2.7,41.0,35.0,5.0,70.0,64.0,82.0,10.0,5.0,26.0,1.0,1.48,30.0,24.0,6.0,0.33,-0.56,29.4,27.4,2.0,0.11,-0.91,,,,,,,,,,,,,,,83.0,4.63,55.0,18.0,2.0,0.0,9.0,0.5,5.0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,406635,Right Winger,2000-05-28,24,['England'],171.0,left,2017-07-01,Manchester City U18,2027-06-30,140000000.0,
1657,Pontus Almqvist,91,SWE,"FW,MF",Parma,it  Serie A,25-244,1999.0,10.3,264.0,257.0,6.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,195.0,1.0,11.0,1.0,20.0,8.0,40.0,1.95,0.78,0.05,0.13,17.6,0.0,0.0,1.7,1.7,0.08,-0.7,-0.7,402.0,8.0,58.0,133.0,223.0,43.0,18.0,37.5,28.0,58.3,259.0,1927.0,990.0,40.0,15.0,21.0,24.0,9.0,282.0,78.0,25.0,7.0,924.0,1.0,2.0,1.0,4.0,0.0,1.3,3.0,12.0,0.1,0.1,0.19,0.1,0.19,0.16,0.13,0.29,0.16,0.29,0.0,11.0,13.0,16.0,10.0,1.0,0.0,0.0,37.0,8.0,15.0,34.8,14.0,8.0,53.3,11.0,30.0,6.0,0.0,73.9,139.0,168.0,82.7,41.0,54.0,75.9,6.0,11.0,54.5,0.9,-0.3,9.0,4.0,1.0,37.0,36.7,62.0,0.0,18.0,27.0,3.0,0.68,14.0,21.0,-7.0,-0.68,-0.29,14.0,18.6,-4.6,-0.45,0.08,,,,,,,,,,,,,,,23.0,2.24,13.0,0.0,5.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,300532,Right Winger,1999-07-10,25,['Sweden'],183.0,left,2024-08-13,FC Rostov,2027-06-30,2500000.0,
1658,Portu,2056,ESP,"FW,MF",Girona,es  La Liga,32-294,1992.0,3.4,114.0,100.0,12.0,3.0,0.0,0.0,16.0,0.0,8.0,5.0,2.0,0.0,81.0,2.0,5.0,0.0,1.0,0.0,0.0,0.29,0.0,0.0,,23.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,144.0,1.0,16.0,52.0,76.0,11.0,1.0,50.0,1.0,50.0,75.0,352.0,204.0,7.0,5.0,0.0,4.0,0.0,98.0,40.0,16.0,1.0,306.0,1.0,1.0,0.0,4.0,0.0,0.4,0.5,9.0,0.0,0.29,0.29,0.0,0.29,0.01,0.13,0.14,0.01,0.14,0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,5.0,7.0,41.7,7.0,5.0,83.3,5.0,7.0,1.0,0.0,71.1,52.0,65.0,80.0,27.0,31.0,87.1,1.0,9.0,11.1,0.6,0.6,4.0,3.0,1.0,19.0,12.6,65.0,0.0,15.0,16.0,3.0,1.06,5.0,6.0,-1.0,-0.29,-0.12,4.9,5.4,-0.5,-0.14,-0.05,,,,,,,,,,,,,,,8.0,2.35,6.0,1.0,1.0,0.0,3.0,0.88,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,99353,Right Winger,1992-05-21,32,['Spain'],167.0,right,2023-09-01,Getafe CF,2027-06-30,2500000.0,
1669,Raheem Sterling,2403,ENG,"FW,MF",Arsenal,eng  Premier League,30-093,1994.0,3.4,139.0,137.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,3.0,0.0,9.0,0.0,0.0,2.61,0.0,0.0,,15.3,0.0,0.0,1.0,1.0,0.11,-1.0,-1.0,186.0,1.0,3.0,38.0,147.0,30.0,8.0,44.4,5.0,27.8,138.0,940.0,519.0,18.0,8.0,14.0,8.0,12.0,145.0,57.0,12.0,4.0,310.0,1.0,1.0,0.0,1.0,0.0,0.3,1.3,14.0,0.0,0.29,0.29,0.0,0.29,0.3,0.08,0.38,0.3,0.38,0.0,9.0,3.0,1.0,4.0,0.0,0.0,0.0,8.0,1.0,3.0,25.0,6.0,3.0,60.0,2.0,7.0,2.0,0.0,76.3,74.0,87.0,85.1,25.0,36.0,69.4,2.0,3.0,66.7,0.4,0.7,5.0,7.0,2.0,26.0,12.3,56.0,0.0,8.0,11.0,8.0,2.17,7.0,2.0,5.0,1.45,0.51,5.5,2.2,3.2,0.94,0.28,,,,,,,,,,,,,,,12.0,3.48,8.0,0.0,2.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,134425,Right Winger,1994-12-08,30,"['England', 'Jamaica']",170.0,right,2024-08-30,Chelsea FC,2025-05-31,22000000.0,
1677,Raoul Bellanova,273,ITA,DF,Torino,it  Serie A,24-298,2000.0,1.0,43.0,35.0,7.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.03,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.03,0.0,0.0,51.0,5.0,19.0,19.0,13.0,1.0,0.0,0.0,1.0,100.0,34.0,228.0,127.0,4.0,3.0,0.0,1.0,0.0,33.0,5.0,1.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.11,0.03,0.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,72.1,15.0,17.0,88.2,13.0,18.0,72.2,3.0,6.0,50.0,0.0,-0.1,1.0,0.0,0.0,87.0,3.5,87.0,0.0,0.0,32.0,0.0,1.0,2.0,0.0,2.0,2.07,2.18,1.0,1.7,-0.7,-0.69,-0.24,,,,,,,,,,,,,,,1.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,357992,Right Winger,2000-05-17,24,['Italy'],188.0,right,2024-08-22,Torino FC,2029-06-30,22000000.0,
1695,Reiss Nelson,1805,ENG,FW,Arsenal,eng  Premier League,25-091,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.08,0.17,15.4,0.0,0.0,0.0,0.0,0.09,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,37.1,0.0,37.1,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.6,0.0,0.0,92.5,0.0,0.0,84.6,0.0,0.0,63.2,0.0,0.0,0.0,0.0,0.0,3.0,0.1,73.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.1,-0.59,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,340325,Right Winger,1999-12-10,25,"['England', 'Jamaica']",175.0,right,2024-08-30,Arsenal FC,2025-06-30,18000000.0,Hamstring injury - Return unknown
1704,Riccardo Orsolini,1916,ITA,FW,Bologna,it  Serie A,28-046,1997.0,13.6,438.0,420.0,17.0,5.0,3.0,10.0,36.0,3.0,9.0,8.0,0.0,0.0,301.0,1.0,18.0,9.0,46.0,15.0,32.6,3.39,1.11,0.13,0.4,18.1,3.0,3.0,7.3,4.9,0.11,1.7,1.1,619.0,7.0,60.0,234.0,335.0,58.0,21.0,41.2,26.0,51.0,404.0,2466.0,1178.0,41.0,19.0,18.0,30.0,19.0,469.0,130.0,20.0,15.0,1221.0,3.0,12.0,6.0,0.0,0.0,2.7,7.6,54.0,0.66,0.22,0.88,0.44,0.66,0.54,0.2,0.73,0.36,0.56,0.0,21.0,27.0,5.0,6.0,0.0,0.0,0.0,47.0,17.0,11.0,60.7,7.0,2.0,33.3,19.0,12.0,9.0,0.0,68.7,138.0,167.0,82.6,123.0,177.0,69.5,30.0,59.0,50.8,2.0,0.3,22.0,20.0,7.0,61.0,48.5,73.0,4.0,5.0,24.0,3.0,1.6,23.0,15.0,8.0,0.59,0.45,19.0,13.8,5.2,0.39,0.0,,,,,,,,,,,,,,,41.0,3.02,27.0,2.0,4.0,0.0,4.0,0.29,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,368482,Right Winger,1997-01-24,28,['Italy'],183.0,left,2019-07-01,: Ablöse €15.00m,2027-06-30,16000000.0,
1713,Ritsu Doan,726,JPN,FW,Freiburg,de  Bundesliga,26-268,1998.0,23.0,745.0,729.0,14.0,3.0,7.0,4.0,44.0,8.0,3.0,2.0,1.0,0.0,533.0,2.0,29.0,8.0,43.0,18.0,41.9,1.87,0.78,0.19,0.44,16.7,0.0,0.0,5.0,5.0,0.13,3.0,3.0,1045.0,26.0,162.0,492.0,410.0,74.0,40.0,44.9,41.0,46.1,548.0,3081.0,1414.0,41.0,38.0,16.0,42.0,40.0,710.0,124.0,25.0,24.0,2071.0,4.0,12.0,8.0,1.0,0.0,1.6,6.5,75.0,0.35,0.17,0.52,0.35,0.52,0.22,0.07,0.28,0.22,0.28,0.0,17.0,38.0,12.0,35.0,1.0,1.0,0.0,92.0,13.0,22.0,37.1,55.0,21.0,63.6,34.0,67.0,31.0,1.0,71.5,270.0,341.0,79.2,197.0,260.0,75.8,43.0,80.0,53.8,2.8,2.4,16.0,21.0,7.0,83.0,92.0,85.0,13.0,1.0,33.0,0.0,1.64,33.0,32.0,1.0,0.04,1.55,28.2,29.2,-1.0,-0.04,-0.23,,,,,,,,,,,,,,,66.0,2.87,35.0,1.0,8.0,3.0,8.0,0.35,4.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,358504,Right Winger,1998-06-16,26,['Japan'],172.0,left,2022-07-05,PSV Eindhoven,2027-06-30,22000000.0,
1733,Rodrigo Gomes,978,POR,"DF,FW",Wolves,eng  Premier League,21-247,2003.0,6.3,216.0,196.0,20.0,1.0,1.0,0.0,18.0,18.0,1.0,0.0,1.0,0.0,141.0,0.0,7.0,1.0,4.0,2.0,50.0,0.63,0.32,0.25,0.5,15.9,0.0,0.0,0.4,0.4,0.09,0.6,0.6,297.0,22.0,70.0,105.0,125.0,22.0,3.0,27.3,6.0,54.5,147.0,982.0,586.0,17.0,11.0,7.0,14.0,6.0,173.0,57.0,17.0,6.0,569.0,0.0,1.0,1.0,0.0,0.0,0.7,1.1,22.0,0.16,0.0,0.16,0.16,0.16,0.06,0.11,0.17,0.06,0.17,0.0,2.0,4.0,4.0,12.0,0.0,0.0,0.0,20.0,4.0,15.0,21.1,19.0,9.0,52.9,7.0,23.0,17.0,1.0,65.3,83.0,107.0,77.6,49.0,73.0,67.1,6.0,22.0,27.3,0.5,-0.7,9.0,11.0,3.0,33.0,22.6,75.0,1.0,11.0,11.0,8.0,1.0,10.0,15.0,-5.0,-0.79,-0.15,6.6,12.2,-5.6,-0.89,-0.52,,,,,,,,,,,,,,,14.0,2.22,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,667121,Right Winger,2003-07-07,21,['Portugal'],175.0,right,2024-07-01,SC Braga,2029-06-30,15000000.0,
1736,Rodrygo,2149,BRA,"FW,MF",Real Madrid,es  La Liga,24-061,2001.0,18.3,945.0,850.0,91.0,23.0,1.0,2.0,67.0,14.0,49.0,19.0,20.0,0.0,818.0,4.0,11.0,6.0,45.0,16.0,35.6,2.46,0.88,0.13,0.38,16.7,0.0,0.0,3.7,3.5,0.08,2.3,2.5,1141.0,8.0,71.0,390.0,699.0,108.0,39.0,43.8,35.0,39.3,749.0,4932.0,2834.0,92.0,74.0,41.0,39.0,10.0,925.0,214.0,24.0,19.0,1645.0,5.0,11.0,6.0,0.0,0.0,2.9,6.4,98.0,0.33,0.27,0.6,0.33,0.6,0.2,0.16,0.36,0.19,0.35,0.0,6.0,31.0,8.0,10.0,1.0,0.0,0.0,53.0,6.0,11.0,35.3,13.0,4.0,25.0,13.0,21.0,7.0,0.0,86.6,538.0,566.0,95.1,206.0,236.0,87.3,27.0,69.0,39.1,3.8,2.1,45.0,25.0,1.0,69.0,67.7,77.0,5.0,5.0,36.0,0.0,2.13,38.0,15.0,23.0,1.26,0.34,35.1,18.5,16.6,0.91,-0.05,,,,,,,,,,,,,,,94.0,5.14,60.0,17.0,9.0,1.0,9.0,0.49,7.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,412363,Right Winger,2001-01-09,24,"['Brazil', 'Spain']",174.0,right,2019-07-01,Santos FC,2028-06-30,100000000.0,
1738,Romain Del Castillo,666,FRA,FW,Brest,fr  Ligue 1,28-347,1996.0,11.4,556.0,482.0,70.0,27.0,3.0,5.0,84.0,14.0,29.0,10.0,17.0,0.0,385.0,4.0,24.0,5.0,14.0,7.0,50.0,1.23,0.62,0.14,0.29,20.1,3.0,4.0,4.6,1.4,0.1,0.4,0.6,685.0,5.0,54.0,316.0,326.0,36.0,16.0,43.2,21.0,56.8,363.0,1803.0,780.0,24.0,24.0,7.0,32.0,15.0,463.0,93.0,18.0,12.0,1024.0,3.0,8.0,2.0,0.0,0.0,2.6,4.0,48.0,0.44,0.26,0.7,0.18,0.44,0.4,0.23,0.63,0.12,0.36,0.0,9.0,14.0,6.0,17.0,0.0,0.0,0.0,61.0,8.0,9.0,47.1,25.0,17.0,58.6,15.0,31.0,3.0,0.0,69.2,197.0,247.0,79.8,125.0,167.0,74.9,46.0,97.0,47.4,3.4,0.4,29.0,24.0,9.0,57.0,45.5,74.0,2.0,6.0,23.0,0.0,1.22,14.0,23.0,-9.0,-0.79,-1.3,14.4,19.7,-5.2,-0.46,-0.43,,,,,,,,,,,,,,,56.0,4.92,29.0,18.0,2.0,1.0,6.0,0.53,4.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,353399,Right Winger,1996-03-29,28,['France'],172.0,left,2021-08-31,Stade Rennais FC,2027-06-30,10000000.0,
1740,Romain Faivre,840,FRA,"MF,FW",Brest,fr  Ligue 1,26-240,1998.0,9.1,343.0,314.0,28.0,7.0,4.0,0.0,23.0,4.0,16.0,10.0,4.0,0.0,287.0,1.0,7.0,3.0,16.0,9.0,56.3,1.76,0.99,0.13,0.22,16.2,1.0,1.0,2.5,1.7,0.12,0.5,0.3,437.0,2.0,56.0,214.0,175.0,32.0,15.0,38.5,21.0,53.8,283.0,1869.0,887.0,24.0,22.0,9.0,12.0,6.0,313.0,37.0,18.0,9.0,818.0,2.0,5.0,2.0,2.0,0.0,1.9,3.6,44.0,0.33,0.22,0.55,0.22,0.44,0.28,0.21,0.49,0.19,0.4,0.0,6.0,22.0,4.0,10.0,0.0,0.0,0.0,41.0,7.0,9.0,43.8,13.0,5.0,50.0,7.0,17.0,3.0,1.0,83.7,168.0,189.0,88.9,90.0,103.0,87.4,17.0,28.0,60.7,1.8,0.1,10.0,8.0,1.0,45.0,36.4,71.0,0.0,9.0,20.0,2.0,1.5,16.0,14.0,2.0,0.22,0.47,15.7,16.8,-1.2,-0.13,0.15,,,,,,,,,,,,,,,33.0,3.63,19.0,5.0,3.0,1.0,4.0,0.44,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,555076,Right Winger,1998-07-14,26,"['France', 'Algeria']",180.0,left,2024-08-16,AFC Bournemouth,2025-06-30,9000000.0,
