Unnamed: 0.1,name,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,xAG,npxG+xAG,PrgP,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,2CrdY,Fls,Fld,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,Tkl.1,Tkl%,Pass,Tkl+Int,Clr,Err,Cmp%,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,PPA,CrsPA,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,SCA,SCA90,PassLive,PassDead,TO,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,PSxG,PSxG/SoT,PSxG+/-,/90,Att (GK),Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
1189,Lucas Da Cunha,620,FRA,MF,Como,it  Serie A,23-275,2001.0,19.7,1118.0,1017.0,100.0,51.0,2.0,8.0,78.0,5.0,44.0,11.0,20.0,0.0,931.0,1.0,23.0,2.0,20.0,7.0,35.0,1.01,0.35,0.1,0.29,21.4,0.0,0.0,1.3,1.3,0.06,0.7,0.7,1258.0,39.0,270.0,653.0,341.0,29.0,8.0,47.1,9.0,52.9,798.0,4291.0,2134.0,44.0,40.0,11.0,13.0,14.0,886.0,62.0,26.0,20.0,1777.0,1.0,3.0,2.0,3.0,0.0,2.2,3.5,89.0,0.1,0.05,0.15,0.1,0.15,0.06,0.11,0.18,0.06,0.18,0.0,14.0,15.0,12.0,15.0,0.0,0.0,0.0,111.0,12.0,15.0,44.4,29.0,12.0,50.0,7.0,41.0,21.0,1.0,83.3,475.0,520.0,91.3,335.0,380.0,88.2,81.0,149.0,54.4,2.8,-1.2,36.0,19.0,6.0,68.0,70.5,82.0,8.0,6.0,25.0,2.0,1.0,22.0,29.0,-7.0,-0.35,0.01,21.3,18.7,2.6,0.13,0.28,,,,,,,,,,,,,,,72.0,3.65,43.0,23.0,1.0,1.0,6.0,0.3,4.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,495667,Central Midfield,2001-06-09,23,"['France', 'Portugal']",174.0,left,2023-01-16,OGC Nice,2029-06-30,6000000.0,
1205,Luis Hasa,1359,ITA,MF,Napoli,it  Serie A,21-064,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724178,Central Midfield,2004-01-06,21,"['Italy', 'Albania']",172.0,right,2025-01-08,US Lecce,2029-06-30,1000000.0,
1207,Luis Milla,1678,ESP,MF,Getafe,es  La Liga,30-155,1994.0,22.0,1026.0,815.0,204.0,116.0,4.0,15.0,138.0,1.0,75.0,34.0,32.0,1.0,755.0,7.0,11.0,1.0,24.0,3.0,12.5,1.09,0.14,0.0,0.0,26.3,1.0,1.0,1.5,0.7,0.03,-0.5,-0.7,1232.0,27.0,175.0,711.0,361.0,12.0,15.0,50.0,11.0,36.7,568.0,2905.0,1673.0,23.0,32.0,0.0,39.0,11.0,597.0,22.0,23.0,22.0,1980.0,2.0,3.0,0.0,3.0,0.0,2.1,2.8,110.0,0.05,0.09,0.14,0.0,0.09,0.07,0.1,0.16,0.03,0.13,0.0,27.0,33.0,17.0,27.0,0.0,1.0,0.0,111.0,22.0,27.0,44.9,43.0,23.0,50.0,22.0,60.0,19.0,0.0,73.6,331.0,379.0,87.3,307.0,378.0,81.2,103.0,229.0,45.0,2.8,-0.1,46.0,16.0,6.0,86.0,81.5,88.0,19.0,1.0,35.0,0.0,1.13,15.0,19.0,-4.0,-0.18,-1.18,19.8,26.4,-6.6,-0.3,-0.21,,,,,,,,,,,,,,,93.0,4.23,55.0,28.0,4.0,0.0,4.0,0.18,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,281989,Central Midfield,1994-10-07,30,['Spain'],175.0,right,2022-07-25,Granada CF,2027-06-30,3500000.0,
1222,László Bénes,285,SVK,"MF,FW",Union Berlin,de  Bundesliga,27-183,1997.0,5.2,281.0,228.0,52.0,24.0,1.0,1.0,44.0,6.0,21.0,8.0,12.0,0.0,193.0,1.0,7.0,1.0,13.0,6.0,46.2,2.51,1.16,0.08,0.17,23.5,0.0,0.0,0.6,0.6,0.05,0.4,0.4,333.0,1.0,37.0,161.0,137.0,8.0,1.0,25.0,3.0,75.0,174.0,657.0,294.0,4.0,5.0,1.0,6.0,3.0,207.0,30.0,16.0,2.0,466.0,1.0,2.0,1.0,4.0,0.0,0.9,1.5,25.0,0.19,0.19,0.39,0.19,0.39,0.12,0.18,0.3,0.12,0.3,0.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,23.0,6.0,9.0,40.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,68.7,95.0,119.0,79.8,53.0,74.0,71.6,35.0,70.0,50.0,1.2,0.1,18.0,11.0,6.0,29.0,20.7,73.0,1.0,14.0,23.0,5.0,1.0,2.0,7.0,-5.0,-0.97,-0.41,4.9,6.7,-1.8,-0.35,-0.14,,,,,,,,,,,,,,,29.0,5.6,16.0,12.0,0.0,0.0,1.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,243188,Central Midfield,1997-09-09,27,['Slovakia'],181.0,left,2024-07-01,Hamburger SV,,4000000.0,
1232,Magnus Knudsen,1312,NOR,MF,Holstein Kiel,de  Bundesliga,23-269,2001.0,15.7,580.0,569.0,9.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,494.0,2.0,8.0,0.0,9.0,3.0,33.3,0.57,0.19,0.0,0.0,24.4,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7,732.0,49.0,252.0,406.0,79.0,6.0,7.0,87.5,1.0,12.5,340.0,1648.0,727.0,12.0,9.0,2.0,21.0,7.0,463.0,17.0,22.0,18.0,1410.0,1.0,1.0,0.0,7.0,0.0,0.7,1.4,41.0,0.0,0.06,0.06,0.0,0.06,0.04,0.05,0.09,0.04,0.09,0.0,26.0,6.0,11.0,24.0,0.0,0.0,0.0,58.0,6.0,17.0,26.1,39.0,21.0,60.0,10.0,50.0,36.0,0.0,85.2,226.0,250.0,90.4,221.0,248.0,89.1,37.0,56.0,66.1,1.3,0.3,4.0,9.0,1.0,64.0,62.7,76.0,8.0,4.0,13.0,2.0,0.73,22.0,36.0,-14.0,-0.89,0.18,17.0,26.6,-9.6,-0.61,0.01,,,,,,,,,,,,,,,24.0,1.53,19.0,0.0,1.0,0.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,651735,Central Midfield,2001-06-15,23,['Norway'],186.0,right,2024-07-01,FC Rostov,,2500000.0,
1233,Mahamadou Diawara,694,FRA,MF,Le Havre,fr  Ligue 1,20-022,2005.0,4.6,152.0,146.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,129.0,1.0,6.0,0.0,5.0,1.0,20.0,1.08,0.22,0.0,0.0,20.2,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3,221.0,16.0,66.0,110.0,51.0,8.0,3.0,42.9,2.0,28.6,117.0,638.0,294.0,5.0,3.0,0.0,6.0,5.0,120.0,2.0,7.0,5.0,416.0,1.0,1.0,0.0,0.0,0.0,0.4,0.7,12.0,0.0,0.22,0.22,0.0,0.22,0.07,0.08,0.15,0.07,0.15,0.0,12.0,6.0,10.0,10.0,0.0,0.0,0.0,29.0,1.0,4.0,20.0,15.0,5.0,62.5,6.0,25.0,10.0,1.0,84.9,44.0,50.0,88.0,69.0,74.0,93.2,11.0,14.0,78.6,0.2,0.6,6.0,1.0,0.0,59.0,18.5,69.0,1.0,2.0,36.0,0.0,1.14,8.0,7.0,1.0,0.22,1.59,8.2,6.5,1.7,0.36,1.25,,,,,,,,,,,,,,,11.0,2.38,10.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1053147,Central Midfield,2005-02-17,20,"['France', 'Mali']",187.0,left,2025-01-17,Olympique Lyon,2025-06-30,2500000.0,
1235,Mahdi Camara,432,FRA,"MF,FW",Brest,fr  Ligue 1,26-254,1998.0,21.0,805.0,744.0,59.0,10.0,1.0,0.0,28.0,4.0,0.0,0.0,0.0,0.0,689.0,2.0,18.0,3.0,35.0,12.0,34.3,1.66,0.57,0.09,0.25,15.7,0.0,0.0,2.6,2.6,0.08,0.4,0.4,1066.0,28.0,190.0,580.0,308.0,56.0,19.0,38.8,24.0,49.0,553.0,3144.0,1640.0,39.0,25.0,11.0,25.0,22.0,659.0,68.0,25.0,22.0,1893.0,2.0,5.0,3.0,4.0,0.0,1.7,4.4,79.0,0.14,0.1,0.24,0.14,0.24,0.13,0.08,0.21,0.13,0.21,0.0,29.0,32.0,24.0,33.0,1.0,0.0,0.0,75.0,12.0,22.0,35.3,57.0,17.0,50.0,31.0,81.0,23.0,0.0,85.6,344.0,381.0,90.3,294.0,325.0,90.5,24.0,41.0,58.5,2.0,0.3,20.0,12.0,7.0,76.0,84.1,84.0,12.0,3.0,16.0,0.0,1.44,30.0,31.0,-1.0,-0.05,0.2,32.4,31.3,1.1,0.05,1.74,,,,,,,,,,,,,,,56.0,2.66,38.0,0.0,3.0,4.0,5.0,0.24,2.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,324795,Central Midfield,1998-06-30,26,"['France', 'The Gambia']",178.0,right,2023-07-01,AS Saint-Étienne,2027-06-30,10000000.0,
1236,Mahmoud Dahoud,624,GER,MF,Eint Frankfurt,de  Bundesliga,29-069,1996.0,4.0,225.0,218.0,6.0,5.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,191.0,1.0,6.0,1.0,7.0,2.0,28.6,1.73,0.49,0.14,0.5,22.6,0.0,0.0,0.5,0.5,0.08,0.5,0.5,263.0,8.0,65.0,150.0,49.0,3.0,1.0,33.3,2.0,66.7,160.0,521.0,211.0,1.0,6.0,0.0,4.0,2.0,192.0,6.0,9.0,3.0,364.0,1.0,2.0,1.0,2.0,0.0,0.7,1.2,17.0,0.25,0.25,0.49,0.25,0.49,0.13,0.18,0.31,0.13,0.31,0.0,10.0,2.0,2.0,4.0,0.0,0.0,0.0,20.0,1.0,2.0,33.3,9.0,4.0,66.7,4.0,11.0,5.0,0.0,84.9,99.0,104.0,95.2,73.0,86.0,84.9,7.0,14.0,50.0,0.6,0.3,8.0,5.0,0.0,40.0,16.2,71.0,1.0,6.0,25.0,13.0,1.89,14.0,9.0,5.0,1.24,0.9,9.2,7.2,2.0,0.49,0.21,,,,,,,,,,,,,,,13.0,3.21,10.0,0.0,0.0,1.0,2.0,0.49,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,191422,Central Midfield,1996-01-01,29,"['Syria', 'Germany']",178.0,right,2024-08-30,Brighton & Hove Albion,2026-06-30,5000000.0,
1248,Manu Bueno,394,ESP,MF,Sevilla,es  La Liga,20-227,2004.0,1.2,48.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,4.0,1.0,25.0,3.46,0.87,0.25,1.0,26.8,0.0,0.0,0.1,0.1,0.03,0.9,0.9,65.0,2.0,11.0,33.0,21.0,2.0,1.0,50.0,1.0,50.0,38.0,191.0,86.0,2.0,3.0,0.0,2.0,2.0,51.0,4.0,6.0,1.0,104.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.87,0.0,0.87,0.87,0.87,0.11,0.0,0.11,0.11,0.11,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,1.0,50.0,0.0,4.0,2.0,0.0,89.6,22.0,24.0,91.7,16.0,17.0,94.1,3.0,4.0,75.0,0.0,0.0,0.0,1.0,0.0,17.0,4.3,69.0,0.0,5.0,7.0,2.0,1.33,2.0,2.0,0.0,0.0,0.15,0.9,2.0,-1.1,-0.96,-0.72,,,,,,,,,,,,,,,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,766723,Central Midfield,2004-07-27,20,['Spain'],178.0,left,,,2026-06-30,1500000.0,
1249,Manu Koné,1334,FRA,MF,Roma,it  Serie A,23-298,2001.0,19.2,874.0,851.0,22.0,21.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,786.0,1.0,11.0,2.0,26.0,6.0,23.1,1.35,0.31,0.08,0.33,19.9,0.0,0.0,2.1,2.1,0.08,-0.1,-0.1,1062.0,17.0,159.0,663.0,258.0,28.0,16.0,34.8,18.0,39.1,673.0,4075.0,1945.0,45.0,41.0,11.0,38.0,28.0,819.0,31.0,24.0,21.0,1728.0,1.0,3.0,2.0,5.0,0.0,1.1,3.2,86.0,0.1,0.05,0.16,0.1,0.16,0.11,0.06,0.17,0.11,0.17,0.0,20.0,61.0,13.0,17.0,0.0,1.0,0.0,73.0,13.0,21.0,38.2,26.0,16.0,51.6,15.0,39.0,13.0,0.0,89.9,391.0,430.0,90.9,333.0,358.0,93.0,43.0,50.0,86.0,1.1,-0.1,11.0,6.0,1.0,72.0,68.6,78.0,13.0,3.0,29.0,1.0,1.63,28.0,24.0,4.0,0.21,-0.81,27.2,19.9,7.2,0.38,0.08,,,,,,,,,,,,,,,48.0,2.5,30.0,1.0,5.0,2.0,5.0,0.26,3.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,624690,Central Midfield,2001-05-17,23,"['France', ""Cote d'Ivoire""]",185.0,right,2024-08-30,Borussia Mönchengladbach,2025-06-30,26000000.0,
1250,Manu Morlanes,1723,ESP,MF,Mallorca,es  La Liga,26-058,1999.0,11.9,536.0,513.0,22.0,18.0,2.0,4.0,7.0,2.0,1.0,0.0,1.0,0.0,475.0,1.0,3.0,0.0,9.0,0.0,0.0,0.76,0.0,0.0,,23.9,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4,652.0,29.0,145.0,394.0,119.0,5.0,1.0,20.0,4.0,80.0,349.0,1804.0,904.0,14.0,15.0,0.0,7.0,9.0,394.0,28.0,18.0,12.0,1069.0,0.0,0.0,0.0,5.0,0.0,0.2,0.6,65.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,0.0,12.0,10.0,23.0,21.0,0.0,0.0,0.0,64.0,8.0,14.0,36.4,33.0,15.0,65.2,11.0,56.0,15.0,0.0,88.6,233.0,251.0,92.8,198.0,222.0,89.2,28.0,40.0,70.0,0.6,-0.2,6.0,9.0,3.0,59.0,44.0,81.0,4.0,6.0,17.0,2.0,1.44,12.0,12.0,0.0,0.0,0.46,12.1,14.0,-1.9,-0.16,-0.25,,,,,,,,,,,,,,,27.0,2.27,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,335225,Central Midfield,1999-01-12,26,['Spain'],178.0,right,2023-07-01,Villarreal CF,2028-06-30,2500000.0,
1267,Marcel Sabitzer,2193,AUT,"MF,FW",Dortmund,de  Bundesliga,30-359,1994.0,16.0,723.0,679.0,42.0,22.0,3.0,3.0,21.0,12.0,0.0,0.0,0.0,0.0,606.0,2.0,14.0,0.0,16.0,5.0,31.3,1.0,0.31,0.0,0.0,19.7,0.0,0.0,1.6,1.6,0.1,-1.6,-1.6,874.0,35.0,119.0,508.0,252.0,28.0,4.0,33.3,8.0,66.7,480.0,2082.0,1028.0,20.0,28.0,2.0,19.0,12.0,596.0,63.0,22.0,16.0,1440.0,0.0,0.0,0.0,2.0,0.0,1.1,2.7,89.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,0.0,8.0,8.0,10.0,16.0,0.0,0.0,0.0,47.0,16.0,13.0,55.2,26.0,15.0,60.0,11.0,36.0,29.0,1.0,83.8,340.0,364.0,93.4,217.0,253.0,85.8,32.0,61.0,52.5,1.3,-1.1,11.0,11.0,2.0,65.0,64.0,78.0,8.0,6.0,31.0,1.0,1.32,27.0,25.0,2.0,0.12,-0.32,27.0,19.1,7.9,0.5,0.22,,,,,,,,,,,,,,,34.0,2.13,22.0,3.0,1.0,4.0,5.0,0.31,2.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,106987,Central Midfield,1994-03-17,30,['Austria'],178.0,right,2023-07-24,: Ablöse €19.00m,2027-06-30,15000000.0,
1270,Marco Brescianini,378,ITA,MF,Atalanta,it  Serie A,25-050,2000.0,8.8,319.0,312.0,6.0,0.0,4.0,2.0,17.0,4.0,2.0,1.0,0.0,0.0,252.0,1.0,13.0,3.0,16.0,7.0,43.8,1.82,0.79,0.19,0.43,13.4,0.0,0.0,2.8,2.8,0.18,0.2,0.2,412.0,4.0,37.0,192.0,188.0,29.0,7.0,36.8,10.0,52.6,280.0,1923.0,1002.0,41.0,24.0,11.0,20.0,18.0,324.0,58.0,21.0,7.0,793.0,2.0,5.0,3.0,1.0,0.0,0.9,3.8,25.0,0.34,0.23,0.57,0.34,0.57,0.32,0.11,0.43,0.32,0.43,0.0,18.0,6.0,2.0,8.0,0.0,0.0,0.0,37.0,9.0,9.0,50.0,14.0,7.0,77.8,10.0,16.0,4.0,0.0,79.0,162.0,180.0,90.0,79.0,102.0,77.5,4.0,13.0,30.8,0.7,1.1,6.0,8.0,2.0,38.0,31.5,63.0,1.0,14.0,25.0,3.0,1.95,18.0,10.0,8.0,0.91,-0.6,14.1,9.6,4.5,0.51,-0.47,,,,,,,,,,,,,,,19.0,2.16,16.0,0.0,2.0,0.0,4.0,0.46,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,459128,Central Midfield,2000-01-20,25,['Italy'],188.0,left,2024-08-16,Frosinone Calcio,2025-06-30,8000000.0,
1307,Marshall Munetsi,1748,ZIM,"FW,MF",Wolves,eng  Premier League,28-262,1996.0,3.0,55.0,52.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,3.0,33.3,3.0,1.0,0.11,0.33,13.7,0.0,0.0,1.9,1.9,0.21,-0.9,-0.9,94.0,5.0,13.0,51.0,30.0,11.0,0.0,0.0,1.0,100.0,37.0,105.0,40.0,1.0,0.0,1.0,9.0,1.0,52.0,9.0,4.0,3.0,270.0,1.0,2.0,1.0,0.0,0.0,0.8,2.7,3.0,0.33,0.33,0.67,0.33,0.67,0.64,0.27,0.91,0.64,0.91,0.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,11.0,9.0,6.0,60.0,7.0,4.0,50.0,2.0,9.0,5.0,0.0,72.7,27.0,34.0,79.4,12.0,16.0,75.0,0.0,0.0,40.0,0.0,0.2,2.0,1.0,0.0,68.0,10.7,75.0,2.0,1.0,45.0,0.0,1.0,4.0,3.0,1.0,0.33,1.13,5.0,3.3,1.6,0.54,1.15,,,,,,,,,,,,,,,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,414908,Central Midfield,1996-06-22,28,['Zimbabwe'],188.0,right,2025-02-03,Stade Reims,2028-06-30,10000000.0,
1315,Martín Payero,1975,ARG,MF,Udinese,it  Serie A,26-181,1998.0,11.4,345.0,324.0,21.0,7.0,1.0,3.0,25.0,2.0,12.0,6.0,3.0,0.0,276.0,0.0,9.0,1.0,22.0,3.0,13.6,1.93,0.26,0.05,0.33,22.7,0.0,0.0,0.9,0.9,0.04,0.1,0.1,484.0,10.0,73.0,266.0,156.0,17.0,21.0,50.0,18.0,42.9,264.0,1606.0,784.0,23.0,24.0,5.0,20.0,9.0,280.0,29.0,18.0,12.0,1026.0,1.0,2.0,1.0,4.0,0.0,0.9,1.7,39.0,0.09,0.09,0.18,0.09,0.18,0.08,0.08,0.15,0.08,0.15,0.0,26.0,24.0,10.0,10.0,1.0,2.0,0.0,54.0,16.0,18.0,47.1,16.0,7.0,46.7,7.0,26.0,11.0,0.0,80.0,123.0,135.0,91.1,114.0,129.0,88.4,30.0,57.0,52.6,0.9,0.1,7.0,6.0,5.0,57.0,40.7,74.0,4.0,6.0,22.0,2.0,1.44,13.0,16.0,-3.0,-0.26,-0.26,11.5,15.4,-3.9,-0.34,-0.05,,,,,,,,,,,,,,,28.0,2.46,13.0,2.0,4.0,4.0,5.0,0.44,4.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,555820,Central Midfield,1998-09-11,26,"['Argentina', 'Italy']",182.0,right,2023-09-01,Middlesbrough FC,2027-06-30,4500000.0,
1324,Massimo Luongo,1485,AUS,MF,Ipswich Town,eng  Premier League,32-167,1992.0,2.0,53.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,72.0,9.0,32.0,24.0,16.0,1.0,0.0,,0.0,,38.0,140.0,25.0,0.0,0.0,0.0,2.0,3.0,41.0,1.0,7.0,2.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0,8.0,4.0,57.1,2.0,10.0,2.0,0.0,73.6,24.0,27.0,88.9,11.0,16.0,68.8,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,26.0,7.2,68.0,0.0,5.0,9.0,8.0,0.86,1.0,5.0,-4.0,-1.99,-0.91,0.7,6.1,-5.5,-2.7,-1.79,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,181687,Central Midfield,1992-09-25,32,"['Australia', 'Italy']",176.0,right,2023-01-05,Middlesbrough FC,2025-06-30,500000.0,
1327,Mateo Flores,871,ESP,MF,Betis,es  La Liga,20-338,2004.0,1.7,69.0,67.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,84.0,4.0,27.0,47.0,11.0,1.0,0.0,,0.0,,47.0,189.0,55.0,0.0,0.0,0.0,3.0,3.0,50.0,2.0,6.0,1.0,153.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,3.0,1.0,100.0,1.0,5.0,3.0,0.0,81.2,25.0,30.0,83.3,28.0,32.0,87.5,3.0,5.0,60.0,0.1,0.0,0.0,1.0,1.0,26.0,6.3,75.0,0.0,5.0,16.0,12.0,1.17,2.0,3.0,-1.0,-0.59,-0.71,4.8,2.1,2.7,1.62,1.45,,,,,,,,,,,,,,,2.0,1.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1061283,Central Midfield,2004-04-07,20,['Spain'],,left,,,2025-06-30,250000.0,
1331,Mateus Fernandes,860,POR,MF,Southampton,eng  Premier League,20-244,2004.0,23.3,999.0,871.0,127.0,44.0,8.0,5.0,84.0,8.0,44.0,31.0,12.0,0.0,794.0,1.0,27.0,1.0,29.0,11.0,37.9,1.25,0.47,0.03,0.09,17.8,0.0,0.0,3.1,3.1,0.11,-2.1,-2.1,1278.0,48.0,284.0,628.0,394.0,39.0,38.0,46.3,37.0,45.1,649.0,4239.0,2294.0,60.0,51.0,8.0,38.0,25.0,791.0,71.0,26.0,24.0,2096.0,2.0,3.0,1.0,7.0,0.0,2.0,5.1,101.0,0.04,0.09,0.13,0.04,0.13,0.13,0.09,0.22,0.13,0.22,0.0,34.0,38.0,16.0,38.0,0.0,0.0,0.0,126.0,11.0,9.0,55.0,66.0,23.0,46.0,28.0,82.0,24.0,5.0,79.5,378.0,436.0,86.7,304.0,352.0,86.4,78.0,142.0,54.9,2.6,0.0,24.0,15.0,3.0,81.0,83.2,85.0,14.0,2.0,30.0,0.0,0.35,20.0,51.0,-31.0,-1.33,2.28,21.7,53.7,-31.9,-1.37,0.68,,,,,,,,,,,,,,,56.0,2.4,33.0,11.0,3.0,1.0,5.0,0.21,3.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,880245,Central Midfield,2004-07-10,20,['Portugal'],178.0,right,2024-08-20,Sporting CP,2029-06-30,15000000.0,
1335,Matheus Nunes,1849,POR,"DF,MF",Manchester City,eng  Premier League,26-196,1998.0,11.6,714.0,633.0,80.0,8.0,2.0,3.0,34.0,64.0,7.0,5.0,0.0,0.0,603.0,1.0,19.0,0.0,5.0,1.0,20.0,0.43,0.09,0.0,0.0,18.4,0.0,0.0,0.5,0.5,0.11,-0.5,-0.5,831.0,27.0,160.0,285.0,389.0,49.0,11.0,42.3,11.0,42.3,511.0,2849.0,1472.0,43.0,14.0,21.0,20.0,8.0,590.0,127.0,19.0,12.0,1044.0,4.0,4.0,0.0,3.0,0.0,3.3,3.9,45.0,0.0,0.34,0.34,0.0,0.34,0.05,0.29,0.33,0.05,0.33,0.0,24.0,13.0,11.0,17.0,0.0,1.0,0.0,45.0,12.0,11.0,52.2,26.0,12.0,46.2,9.0,37.0,23.0,0.0,84.5,332.0,369.0,90.0,227.0,265.0,85.7,36.0,51.0,70.6,2.3,0.7,19.0,19.0,6.0,55.0,41.4,84.0,9.0,7.0,5.0,6.0,1.84,21.0,17.0,4.0,0.34,-0.33,20.7,18.0,2.7,0.23,-0.35,,,,,,,,,,,,,,,31.0,2.67,24.0,1.0,2.0,0.0,5.0,0.43,3.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,601883,Central Midfield,1998-08-27,26,"['Portugal', 'Brazil']",183.0,right,2023-09-01,Wolverhampton Wanderers,2028-06-30,40000000.0,
