Rank,Player,Value
1.0,Nicolás Paz  •  Como,117
2.0,Ademola Lookman  •  Atalanta,115
3.0,Rafael Leão  •  Milan,106
4.0,Kenan Yıldız  •  Juventus,100
5.0,Henrikh Mkhitaryan  •  Inter,99
6.0,Nicolò Barella  •  Inter,97
7.0,Christian Pulisic  •  Milan,95
,Tijjani Reijnders  •  Milan,95
,Theo Hernández  •  Milan,95
10.0,Florian Thauvin  •  Udinese,93
,Gabriel Strefezza  •  Como,93
