Rank,Player,Value
1.0,Amir Rrahmani  •  Napoli,2414
2.0,Obite N'Dicka  •  Roma,2382
3.0,Alessandro Bastoni  •  Inter,2215
4.0,Manuel Locatelli  •  Juventus,2188
5.0,Marten de Roon  •  Atalanta,2104
6.0,Giovanni Di Lorenzo  •  Napoli,2073
7.0,Sam Beukema  •  Bologna,2018
8.0,Pierre Kalulu  •  Juventus,2008
9.0,Mattéo Guendouzi  •  Lazio,1928
10.0,Éderson  •  Atalanta,1918
