Rank,Player,Value
1.0,Armando Izzo  •  Monza,12
2.0,Nicolò Rovella  •  Lazio,11
3.0,Edoardo Goldaniga  •  Como,10
,Ondrej Duda  •  Hellas Verona,10
5.0,Diego Coppola  •  Hellas Verona,9
,Lorenzo Lucca  •  Udinese,9
,Saúl Coco  •  Torino,9
,Liam Henderson  •  Empoli,9
9.0,Isak Hien  •  Atalanta,8
,Jaka Bijol  •  Udinese,8
,Samuele Ricci  •  Torino,8
,Mattia Zaccagni  •  Lazio,8
