Rank,Player,Value
1.0,Mateo Retegui  •  Atalanta,7.8
2.0,Marcus Thuram  •  Inter,4.2
3.0,Alexis Saelemaekers  •  2 squads,4.1
4.0,Ademola Lookman  •  Atalanta,3.6
5.0,Tijjani Reijnders  •  Milan,3.4
6.0,Sebastiano Esposito  •  Empoli,3.3
,Elif Elmas  •  Torino,3.3
8.0,Marten de Roon  •  Atalanta,3.1
9.0,Lorenzo Lucca  •  Udinese,3.0
10.0,Assane Diao  •  Como,2.9
