Rank,Player,Value
1.0,Giovanni Simeone  •  Napoli,24
2.0,Leonardo Pavoletti  •  Cagliari,23
3.0,Lazar Samardzic  •  Atalanta,22
4.0,Tommaso Baldanzi  •  Roma,20
,John Yeboah  •  Venezia,20
,Christian Gytkjær  •  Venezia,20
,Iker Bravo  •  Udinese,20
8.0,Daniel Mosquera  •  Hellas Verona,19
,Jonathan Ikone  •  2 squads,19
,Thijs Dallinga  •  Bologna,19
