Rank,Player,Value
1.0,Lazar Samardzic  •  Atalanta,6.03
2.0,Ademola Lookman  •  Atalanta,5.83
3.0,Paulo Dybala  •  Roma,5.34
4.0,Nicolás Paz  •  Como,4.88
5.0,Matìas Soulé  •  Roma,4.79
6.0,Rafael Leão  •  Milan,4.77
7.0,Hakan Çalhanoğlu  •  Inter,4.72
8.0,Christian Pulisic  •  Milan,4.54
9.0,Nicolas Viola  •  Cagliari,4.38
,Kenan Yıldız  •  Juventus,4.38
