Rank,Player,Value
1.0,David Neres  •  Napoli,2.48
2.0,Yann Aurel Bisseck  •  Inter,2.35
,Matteo Darmian  •  Inter,2.35
4.0,Stefan de Vrij  •  Inter,2.32
5.0,Mathías Olivera  •  Napoli,2.29
6.0,Leonardo Spinazzola  •  Napoli,2.25
7.0,Khvicha Kvaratskhelia  •  Napoli,2.24
8.0,Nicolò Barella  •  Inter,2.22
9.0,Alessandro Bastoni  •  Inter,2.21
,Henrikh Mkhitaryan  •  Inter,2.21
