Rank,Player,Value
1.0,Aarón Martín  •  Genoa,221
2.0,Matteo Politano  •  Napoli,180
3.0,Tommaso Augello  •  Cagliari,174
4.0,Florian Thauvin  •  Udinese,168
5.0,Federico Dimarco  •  Inter,166
6.0,Juan Miranda  •  Bologna,163
7.0,Giorgos Kyriakopoulos  •  Monza,144
8.0,Giuseppe Pezzella  •  Empoli,143
9.0,Raoul Bellanova  •  2 squads,134
10.0,Valentino Lazaro  •  Torino,127
