Rank,Player,Value
1.0,Moise Kean  •  Fiorentina,14.0
2.0,Lautaro Martínez  •  Inter,12.0
3.0,Mateo Retegui  •  Atalanta,11.2
4.0,Valentín Castellanos  •  Lazio,10.0
5.0,Marcus Thuram  •  Inter,9.8
6.0,Artem Dovbyk  •  Roma,9.7
7.0,Roberto Piccoli  •  Cagliari,8.8
8.0,Nikola Krstović  •  Lecce,8.5
9.0,Ademola Lookman  •  Atalanta,8.4
10.0,Dušan Vlahović  •  Juventus,7.9
