Rank,Player,Value
1.0,Moise Kean  •  Fiorentina,38
2.0,Nicolás Paz  •  Como,34
3.0,Nikola Krstović  •  Lecce,33
4.0,Lautaro Martínez  •  Inter,32
5.0,Valentín Castellanos  •  Lazio,29
6.0,Ademola Lookman  •  Atalanta,28
7.0,Marcus Thuram  •  Inter,27
,Mateo Retegui  •  Atalanta,27
9.0,Tijjani Reijnders  •  Milan,25
10.0,Andrea Pinamonti  •  Genoa,24
