Rank,Player,Value
1.0,Mateo Retegui  •  Atalanta,0.56
2.0,Moise Kean  •  Fiorentina,0.54
3.0,Valentín Castellanos  •  Lazio,0.51
4.0,Lautaro Martínez  •  Inter,0.47
5.0,Daniel Mosquera  •  Hellas Verona,0.45
6.0,Tammy Abraham  •  2 squads,0.44
7.0,Dušan Vlahović  •  Juventus,0.43
,Ademola Lookman  •  Atalanta,0.43
9.0,Artem Dovbyk  •  Roma,0.42
10.0,Marcus Thuram  •  Inter,0.41
