Rank,Player,Value
1.0,Vanja Milinković-Savić  •  Torino,19016
2.0,Mike Maignan  •  Milan,17099
3.0,Ivan Provedel  •  Lazio,16820
4.0,Zion Suzuki  •  Parma,15928
5.0,David de Gea  •  Fiorentina,15647
6.0,Stefano Turati  •  Monza,14742
7.0,Wladimiro Falcone  •  Lecce,14108
8.0,Yann Sommer  •  Inter,14081
9.0,Mile Svilar  •  Roma,13592
10.0,Lorenzo Montipò  •  Hellas Verona,13560
