Rank,Player,Value
1.0,Mattéo Guendouzi  •  Lazio,253
2.0,Manuel Locatelli  •  Juventus,233
3.0,Marten de Roon  •  Atalanta,205
4.0,Giovanni Di Lorenzo  •  Napoli,198
5.0,Henrikh Mkhitaryan  •  Inter,190
6.0,Nicolò Barella  •  Inter,188
7.0,Tijjani Reijnders  •  Milan,186
8.0,Éderson  •  Atalanta,173
9.0,Remo Freuler  •  Bologna,167
10.0,Alessandro Bastoni  •  Inter,155
,Youssouf Fofana  •  Milan,155
