Rank,Player,Value
1.0,Dodô  •  Fiorentina,117
2.0,Rafael Leão  •  Milan,110
,Ademola Lookman  •  Atalanta,110
4.0,Dan Ndoye  •  Bologna,109
5.0,Tijjani Reijnders  •  Milan,102
6.0,Matteo Politano  •  Napoli,100
7.0,Kenan Yıldız  •  Juventus,94
8.0,Florian Thauvin  •  Udinese,92
9.0,Charles De Ketelaere  •  Atalanta,91
10.0,Christian Pulisic  •  Milan,90
,Nuno Tavares  •  Lazio,90
