Rank,Player,Value
1.0,Christian Pulisic  •  Milan,56
,Aarón Martín  •  Genoa,56
3.0,Rafael Leão  •  Milan,55
4.0,Ademola Lookman  •  Atalanta,50
5.0,Nicolò Barella  •  Inter,49
,Mattia Zaccagni  •  Lazio,49
7.0,Gabriel Strefezza  •  Como,47
8.0,Nicolás Paz  •  Como,46
9.0,Dennis Man  •  Parma,45
10.0,Matteo Politano  •  Napoli,42
,Juan Miranda  •  Bologna,42
