Rank,Player,Value
1.0,Alessandro Bastoni  •  Inter,4620
2.0,Pierre Kalulu  •  Juventus,4520
3.0,Mattéo Guendouzi  •  Lazio,4306
4.0,Dodô  •  Fiorentina,4213
5.0,Federico Gatti  •  Juventus,4081
6.0,Sam Beukema  •  Bologna,3983
7.0,Amir Rrahmani  •  Napoli,3923
8.0,Mario Gila  •  Lazio,3651
9.0,Jaka Bijol  •  Udinese,3552
10.0,Tijjani Reijnders  •  Milan,3538
