Rank,Player,Value
1.0,Diego Coppola  •  Hellas Verona,59
2.0,Ardian Ismajli  •  Empoli,46
,Pablo Marí  •  2 squads,46
4.0,Armando Izzo  •  Monza,43
5.0,Nicolò Rovella  •  Lazio,41
6.0,Frederic Guilbert  •  Lecce,40
,Mattia Viti  •  Empoli,40
,Morten Frendrup  •  Genoa,40
9.0,Johan Vásquez  •  Genoa,39
10.0,Marten de Roon  •  Atalanta,37
,Saúl Coco  •  Torino,37
