Rank,Player,Value
1.0,Morten Frendrup  •  Genoa,97
2.0,Nicolò Rovella  •  Lazio,67
3.0,Remo Freuler  •  Bologna,65
4.0,Aarón Martín  •  Genoa,62
5.0,Marten de Roon  •  Atalanta,61
,Frederic Guilbert  •  Lecce,61
7.0,Alieu Fadera  •  Como,60
8.0,Saba Goglichidze  •  Empoli,59
,Diego Coppola  •  Hellas Verona,59
10.0,Antonino Gallo  •  Lecce,56
