Rank,Player,Value
1.0,Mateo Retegui  •  Atalanta,1.15
2.0,Ademola Lookman  •  Atalanta,0.86
3.0,Marcus Thuram  •  Inter,0.74
4.0,Moise Kean  •  Fiorentina,0.73
5.0,Riccardo Orsolini  •  Bologna,0.72
6.0,Romelu Lukaku  •  Napoli,0.66
7.0,Alexis Saelemaekers  •  2 squads,0.63
8.0,Christian Pulisic  •  Milan,0.62
9.0,Rafael Leão  •  Milan,0.58
,Assane Diao  •  Como,0.58
