Rank,Player,Value
1.0,Mateo Retegui  •  Atalanta,1.1
2.0,Riccardo Orsolini  •  Bologna,0.72
3.0,Ademola Lookman  •  Atalanta,0.66
4.0,Moise Kean  •  Fiorentina,0.65
5.0,Marcus Thuram  •  Inter,0.58
6.0,Albert Guðmundsson  •  Fiorentina,0.55
7.0,Dušan Vlahović  •  Juventus,0.5
,Assane Diao  •  Como,0.5
9.0,Davide Frattesi  •  Inter,0.48
,Artem Dovbyk  •  Roma,0.48
