Rank,Player,Value
1.0,Giuseppe Pezzella  •  Empoli,235
,Giovanni Di Lorenzo  •  Napoli,235
3.0,Frederic Guilbert  •  Lecce,228
4.0,Emmanuel Gyasi  •  Empoli,226
5.0,Giorgos Kyriakopoulos  •  Monza,222
6.0,Aarón Martín  •  Genoa,219
7.0,Dodô  •  Fiorentina,216
8.0,Gabriele Zappa  •  Cagliari,207
9.0,Tommaso Augello  •  Cagliari,194
,Emanuele Valeri  •  Parma,194
